range,percentage,min,max,fund_slug
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,k5-global
"$50,000,000+",22.22,50000000,,k5-global
"$0 - $1,000,000",0.0,0,1000000.0,original-capital
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,original-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,original-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,original-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,original-capital
"$50,000,000+",33.33,50000000,,original-capital
"$0 - $1,000,000",0.0,0,1000000.0,illuminati-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,illuminati-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,illuminati-capital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,illuminati-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,illuminati-capital
"$50,000,000+",0.0,50000000,,illuminati-capital
"$0 - $1,000,000",0.0,0,1000000.0,menloventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,menloventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,menloventures
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,menloventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,menloventures
"$50,000,000+",0.0,50000000,,menloventures
"$0 - $1,000,000",50.0,0,1000000.0,web3link
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,web3link
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,web3link
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,web3link
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,web3link
"$50,000,000+",0.0,50000000,,web3link
"$0 - $1,000,000",50.0,0,1000000.0,andover-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,andover-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,andover-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,andover-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,andover-ventures
"$50,000,000+",0.0,50000000,,andover-ventures
"$0 - $1,000,000",0.0,0,1000000.0,pravega-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pravega-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,pravega-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pravega-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pravega-ventures
"$50,000,000+",0.0,50000000,,pravega-ventures
"$0 - $1,000,000",0.0,0,1000000.0,lf-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,lf-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,lf-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lf-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lf-labs
"$50,000,000+",0.0,50000000,,lf-labs
"$0 - $1,000,000",0.0,0,1000000.0,sixth-street
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sixth-street
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sixth-street
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sixth-street
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sixth-street
"$50,000,000+",100.0,50000000,,sixth-street
"$0 - $1,000,000",100.0,0,1000000.0,supermoon
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,supermoon
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,supermoon
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,supermoon
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,supermoon
"$50,000,000+",0.0,50000000,,supermoon
"$0 - $1,000,000",0.0,0,1000000.0,aza-ventures
"$1,000,000 - $3,000,000",52.63,1000000,3000000.0,aza-ventures
"$3,000,000 - $10,000,000",31.58,3000000,10000000.0,aza-ventures
"$10,000,000 - $20,000,000",15.79,10000000,20000000.0,aza-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aza-ventures
"$50,000,000+",0.0,50000000,,aza-ventures
"$0 - $1,000,000",0.0,0,1000000.0,connectico-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,connectico-capital
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,connectico-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,connectico-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,connectico-capital
"$50,000,000+",0.0,50000000,,connectico-capital
"$0 - $1,000,000",0.0,0,1000000.0,hash-cib
"$1,000,000 - $3,000,000",23.08,1000000,3000000.0,hash-cib
"$3,000,000 - $10,000,000",69.23,3000000,10000000.0,hash-cib
"$10,000,000 - $20,000,000",7.69,10000000,20000000.0,hash-cib
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hash-cib
"$50,000,000+",0.0,50000000,,hash-cib
"$0 - $1,000,000",0.0,0,1000000.0,smape-capital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,smape-capital
"$3,000,000 - $10,000,000",11.11,3000000,10000000.0,smape-capital
"$10,000,000 - $20,000,000",22.22,10000000,20000000.0,smape-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,smape-capital
"$50,000,000+",0.0,50000000,,smape-capital
"$0 - $1,000,000",0.0,0,1000000.0,maxx-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,maxx-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,maxx-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,maxx-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,maxx-capital
"$50,000,000+",0.0,50000000,,maxx-capital
"$0 - $1,000,000",0.0,0,1000000.0,anti-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,anti-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,anti-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,anti-capital
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,anti-capital
"$50,000,000+",0.0,50000000,,anti-capital
"$0 - $1,000,000",0.0,0,1000000.0,arcanum-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,arcanum-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,arcanum-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,arcanum-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arcanum-ventures
"$50,000,000+",0.0,50000000,,arcanum-ventures
"$0 - $1,000,000",10.0,0,1000000.0,arca
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,arca
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,arca
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,arca
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arca
"$50,000,000+",0.0,50000000,,arca
"$0 - $1,000,000",0.0,0,1000000.0,zkvalidator
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zkvalidator
"$3,000,000 - $10,000,000",44.44,3000000,10000000.0,zkvalidator
"$10,000,000 - $20,000,000",22.22,10000000,20000000.0,zkvalidator
"$20,000,000 - $50,000,000",22.22,20000000,50000000.0,zkvalidator
"$50,000,000+",11.11,50000000,,zkvalidator
"$0 - $1,000,000",0.0,0,1000000.0,3rd-street-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,3rd-street-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,3rd-street-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,3rd-street-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,3rd-street-capital
"$50,000,000+",0.0,50000000,,3rd-street-capital
"$0 - $1,000,000",0.0,0,1000000.0,gal-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,gal-vc
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,gal-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gal-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gal-vc
"$50,000,000+",0.0,50000000,,gal-vc
"$0 - $1,000,000",0.0,0,1000000.0,memetic-digital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,memetic-digital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,memetic-digital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,memetic-digital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,memetic-digital
"$50,000,000+",0.0,50000000,,memetic-digital
"$0 - $1,000,000",0.0,0,1000000.0,pest
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pest
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,pest
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pest
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pest
"$50,000,000+",0.0,50000000,,pest
"$0 - $1,000,000",0.0,0,1000000.0,profluent-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,profluent-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,profluent-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,profluent-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,profluent-ventures
"$50,000,000+",0.0,50000000,,profluent-ventures
"$0 - $1,000,000",0.0,0,1000000.0,syndika
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,syndika
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,syndika
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,syndika
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,syndika
"$50,000,000+",0.0,50000000,,syndika
"$0 - $1,000,000",0.0,0,1000000.0,vanta
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,vanta
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,vanta
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vanta
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vanta
"$50,000,000+",0.0,50000000,,vanta
"$0 - $1,000,000",0.0,0,1000000.0,white-star-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,white-star-capital
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,white-star-capital
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,white-star-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,white-star-capital
"$50,000,000+",5.0,50000000,,white-star-capital
"$0 - $1,000,000",0.0,0,1000000.0,blockchain-coinvestors
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,blockchain-coinvestors
"$3,000,000 - $10,000,000",26.67,3000000,10000000.0,blockchain-coinvestors
"$10,000,000 - $20,000,000",6.67,10000000,20000000.0,blockchain-coinvestors
"$20,000,000 - $50,000,000",40.0,20000000,50000000.0,blockchain-coinvestors
"$50,000,000+",6.67,50000000,,blockchain-coinvestors
"$0 - $1,000,000",5.26,0,1000000.0,cluster-capital
"$1,000,000 - $3,000,000",42.11,1000000,3000000.0,cluster-capital
"$3,000,000 - $10,000,000",47.37,3000000,10000000.0,cluster-capital
"$10,000,000 - $20,000,000",5.26,10000000,20000000.0,cluster-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cluster-capital
"$50,000,000+",0.0,50000000,,cluster-capital
"$0 - $1,000,000",0.0,0,1000000.0,khosla-ventures
"$1,000,000 - $3,000,000",10.53,1000000,3000000.0,khosla-ventures
"$3,000,000 - $10,000,000",36.84,3000000,10000000.0,khosla-ventures
"$10,000,000 - $20,000,000",21.05,10000000,20000000.0,khosla-ventures
"$20,000,000 - $50,000,000",10.53,20000000,50000000.0,khosla-ventures
"$50,000,000+",21.05,50000000,,khosla-ventures
"$0 - $1,000,000",0.0,0,1000000.0,lerer-hippeau
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,lerer-hippeau
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,lerer-hippeau
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,lerer-hippeau
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,lerer-hippeau
"$50,000,000+",15.0,50000000,,lerer-hippeau
"$0 - $1,000,000",8.33,0,1000000.0,metavest-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,metavest-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,metavest-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,metavest-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,metavest-capital
"$50,000,000+",0.0,50000000,,metavest-capital
"$0 - $1,000,000",0.0,0,1000000.0,the-hashgraph-association
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,the-hashgraph-association
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,the-hashgraph-association
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,the-hashgraph-association
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the-hashgraph-association
"$50,000,000+",0.0,50000000,,the-hashgraph-association
"$0 - $1,000,000",0.0,0,1000000.0,sonic-boom-ventures
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,sonic-boom-ventures
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,sonic-boom-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sonic-boom-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sonic-boom-ventures
"$50,000,000+",0.0,50000000,,sonic-boom-ventures
"$0 - $1,000,000",100.0,0,1000000.0,blue-star-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,blue-star-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blue-star-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blue-star-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blue-star-capital
"$50,000,000+",0.0,50000000,,blue-star-capital
"$0 - $1,000,000",0.0,0,1000000.0,collective-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,collective-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,collective-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,collective-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,collective-ventures
"$50,000,000+",0.0,50000000,,collective-ventures
"$0 - $1,000,000",100.0,0,1000000.0,ficus-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ficus-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ficus-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ficus-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ficus-capital
"$50,000,000+",0.0,50000000,,ficus-capital
"$0 - $1,000,000",0.0,0,1000000.0,mit-invest
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mit-invest
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mit-invest
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mit-invest
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mit-invest
"$50,000,000+",100.0,50000000,,mit-invest
"$0 - $1,000,000",0.0,0,1000000.0,cherry-ventures
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,cherry-ventures
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,cherry-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,cherry-ventures
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,cherry-ventures
"$50,000,000+",0.0,50000000,,cherry-ventures
"$0 - $1,000,000",0.0,0,1000000.0,re7capital
"$1,000,000 - $3,000,000",43.75,1000000,3000000.0,re7capital
"$3,000,000 - $10,000,000",31.25,3000000,10000000.0,re7capital
"$10,000,000 - $20,000,000",18.75,10000000,20000000.0,re7capital
"$20,000,000 - $50,000,000",6.25,20000000,50000000.0,re7capital
"$50,000,000+",0.0,50000000,,re7capital
"$0 - $1,000,000",0.0,0,1000000.0,atkaio
"$1,000,000 - $3,000,000",36.36,1000000,3000000.0,atkaio
"$3,000,000 - $10,000,000",45.45,3000000,10000000.0,atkaio
"$10,000,000 - $20,000,000",9.09,10000000,20000000.0,atkaio
"$20,000,000 - $50,000,000",9.09,20000000,50000000.0,atkaio
"$50,000,000+",0.0,50000000,,atkaio
"$0 - $1,000,000",0.0,0,1000000.0,tane
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tane
"$3,000,000 - $10,000,000",77.78,3000000,10000000.0,tane
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tane
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,tane
"$50,000,000+",11.11,50000000,,tane
"$0 - $1,000,000",0.0,0,1000000.0,very-early-ventures
"$1,000,000 - $3,000,000",22.22,1000000,3000000.0,very-early-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,very-early-ventures
"$10,000,000 - $20,000,000",11.11,10000000,20000000.0,very-early-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,very-early-ventures
"$50,000,000+",0.0,50000000,,very-early-ventures
"$0 - $1,000,000",0.0,0,1000000.0,fprimecapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,fprimecapital
"$3,000,000 - $10,000,000",22.22,3000000,10000000.0,fprimecapital
"$10,000,000 - $20,000,000",55.56,10000000,20000000.0,fprimecapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fprimecapital
"$50,000,000+",22.22,50000000,,fprimecapital
"$0 - $1,000,000",0.0,0,1000000.0,lecca-ventures
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,lecca-ventures
"$3,000,000 - $10,000,000",71.43,3000000,10000000.0,lecca-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lecca-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lecca-ventures
"$50,000,000+",0.0,50000000,,lecca-ventures
"$0 - $1,000,000",0.0,0,1000000.0,crypto-times
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,crypto-times
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,crypto-times
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,crypto-times
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crypto-times
"$50,000,000+",0.0,50000000,,crypto-times
"$0 - $1,000,000",0.0,0,1000000.0,exor-ventures
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,exor-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,exor-ventures
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,exor-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,exor-ventures
"$50,000,000+",16.67,50000000,,exor-ventures
"$0 - $1,000,000",0.0,0,1000000.0,paramita-venture
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,paramita-venture
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,paramita-venture
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,paramita-venture
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,paramita-venture
"$50,000,000+",0.0,50000000,,paramita-venture
"$0 - $1,000,000",0.0,0,1000000.0,reforge-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,reforge-vc
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,reforge-vc
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,reforge-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,reforge-vc
"$50,000,000+",0.0,50000000,,reforge-vc
"$0 - $1,000,000",0.0,0,1000000.0,curved-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,curved-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,curved-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,curved-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,curved-ventures
"$50,000,000+",0.0,50000000,,curved-ventures
"$0 - $1,000,000",0.0,0,1000000.0,masterkey
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,masterkey
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,masterkey
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,masterkey
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,masterkey
"$50,000,000+",0.0,50000000,,masterkey
"$0 - $1,000,000",0.0,0,1000000.0,tvm-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,tvm-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tvm-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tvm-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tvm-ventures
"$50,000,000+",0.0,50000000,,tvm-ventures
"$0 - $1,000,000",0.0,0,1000000.0,node-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,node-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,node-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,node-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,node-capital
"$50,000,000+",0.0,50000000,,node-capital
"$0 - $1,000,000",0.0,0,1000000.0,syntax-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,syntax-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,syntax-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,syntax-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,syntax-capital
"$50,000,000+",0.0,50000000,,syntax-capital
"$0 - $1,000,000",5.0,0,1000000.0,modular-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,modular-capital
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,modular-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,modular-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,modular-capital
"$50,000,000+",0.0,50000000,,modular-capital
"$0 - $1,000,000",0.0,0,1000000.0,dispersion-capital
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,dispersion-capital
"$3,000,000 - $10,000,000",65.0,3000000,10000000.0,dispersion-capital
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,dispersion-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,dispersion-capital
"$50,000,000+",5.0,50000000,,dispersion-capital
"$0 - $1,000,000",0.0,0,1000000.0,initialcapital
"$1,000,000 - $3,000,000",36.36,1000000,3000000.0,initialcapital
"$3,000,000 - $10,000,000",36.36,3000000,10000000.0,initialcapital
"$10,000,000 - $20,000,000",18.18,10000000,20000000.0,initialcapital
"$20,000,000 - $50,000,000",9.09,20000000,50000000.0,initialcapital
"$50,000,000+",0.0,50000000,,initialcapital
"$0 - $1,000,000",0.0,0,1000000.0,arweave-scp-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,arweave-scp-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,arweave-scp-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,arweave-scp-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arweave-scp-ventures
"$50,000,000+",0.0,50000000,,arweave-scp-ventures
"$0 - $1,000,000",0.0,0,1000000.0,frachtis
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,frachtis
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,frachtis
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,frachtis
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,frachtis
"$50,000,000+",0.0,50000000,,frachtis
"$0 - $1,000,000",0.0,0,1000000.0,echo-base
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,echo-base
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,echo-base
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,echo-base
