date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"Apr 13, 2023","{'name': 'NATIX Network', 'key': 'natix-network', 'logo': 'https://img.cryptorank.io/coins/60x60.natix_network1681466068934.png'}",3500000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,500,000","Apr 13, 2023 • Seed",blockarm-capital
"Mar 25, 2025","{'name': 'Immortal Rising 2', 'key': 'immortal-rising-2', 'logo': 'https://img.cryptorank.io/coins/60x60.immortal_rising_21742809723278.png'}",3000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,000,000","Mar 25, 2025 • Undisclosed",comma3-ventures
"Mar 20, 2025","{'name': 'Walrus', 'key': 'walrus-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.walrus1727864479768.png'}",140000000.0,Private Token Sale,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$140,000,000","Mar 20, 2025 • Private Token Sale",comma3-ventures
"Mar 11, 2025","{'name': 'Sogni AI', 'key': 'sogni-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.sogni_ai1741708408873.png'}",2000000.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$2,000,000","Mar 11, 2025 • Pre Seed",comma3-ventures
"Jan 07, 2025","{'name': 'Wave', 'key': 'wave-wallet', 'logo': 'https://img.cryptorank.io/coins/60x60.wave1736244090430.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jan 07, 2025 • Seed",comma3-ventures
"Jan 03, 2025","{'name': 'Haedal', 'key': 'haedal', 'logo': 'https://img.cryptorank.io/coins/60x60.haedal1705486502241.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jan 03, 2025 • Seed",comma3-ventures
"Mar 25, 2025","{'name': 'Chronicle', 'key': 'chronicle-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.chronicle1742910290000.png'}",12000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Mar 25, 2025 • Seed",tioga-capital-partners
"Jun 12, 2024","{'name': 'Layer3', 'key': 'layer-3', 'logo': 'https://img.cryptorank.io/coins/60x60.layer_31714468006654.png'}",15000000.0,Series A,"{'name': 'Social', 'slug': 'social'}","$15,000,000","Jun 12, 2024 • Series A",tioga-capital-partners
"Feb 14, 2025","{'name': 'BitRobot', 'key': 'bitrobot', 'logo': 'https://img.cryptorank.io/coins/60x60.bit_robot1739518628089.png'}",6000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$6,000,000","Feb 14, 2025 • Seed",tioga-capital-partners
"Feb 04, 2025","{'name': 'Olas', 'key': 'autonolas', 'logo': 'https://img.cryptorank.io/coins/60x60.autonolas1698077282311.png'}",13800000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$13,800,000","Feb 04, 2025 • Undisclosed",tioga-capital-partners
"Dec 03, 2024","{'name': 'Union', 'key': 'union-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.union1700139916895.png'}",12000000.0,Series A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Dec 03, 2024 • Series A",tioga-capital-partners
"Sep 09, 2024","{'name': 'Moku', 'key': 'moku', 'logo': 'https://img.cryptorank.io/coins/60x60.moku1725978054570.png'}",5350000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$5,350,000","Sep 09, 2024 • Undisclosed",32-bit-ventures
"Oct 23, 2024","{'name': 'Party Icons', 'key': 'party-icons', 'logo': 'https://img.cryptorank.io/coins/60x60.party_icons1729795426767.png'}",9000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$9,000,000","Oct 23, 2024 • Seed",32-bit-ventures
"May 22, 2024","{'name': 'Aria', 'key': 'aria', 'logo': 'https://img.cryptorank.io/coins/60x60.aria1716462023323.png'}",0.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"May 22, 2024 • Seed",32-bit-ventures
"Mar 25, 2025","{'name': 'Immortal Rising 2', 'key': 'immortal-rising-2', 'logo': 'https://img.cryptorank.io/coins/60x60.immortal_rising_21742809723278.png'}",3000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,000,000","Mar 25, 2025 • Undisclosed",32-bit-ventures
"Apr 22, 2024","{'name': 'Uncharted', 'key': 'unchartedgg', 'logo': 'https://img.cryptorank.io/coins/60x60.uncharted1713857897911.png'}",1700000.0,Strategic,"{'name': 'GameFi', 'slug': 'gamefi'}","$1,700,000","Apr 22, 2024 • Strategic",32-bit-ventures
"Mar 25, 2025","{'name': 'Request Finance', 'key': 'request-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.request_finance1666608415081.png'}",0.0,Strategic,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Mar 25, 2025 • Strategic",bpifrance
"Jul 10, 2023","{'name': 'Narval', 'key': 'narval', 'logo': 'https://img.cryptorank.io/coins/60x60.narval1688995684338.png'}",4000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,000,000","Jul 10, 2023 • Seed",bpifrance
"Jan 18, 2024","{'name': 'Flowdesk', 'key': 'flowdesk', 'logo': 'https://img.cryptorank.io/coins/60x60.flowdesk1665146392473.png'}",50000000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$50,000,000","Jan 18, 2024 • Series B",bpifrance
"Jan 14, 2025","{'name': 'Dfns', 'key': 'dfnsco', 'logo': 'https://img.cryptorank.io/coins/60x60.dfns1736866409120.png'}",16000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$16,000,000","Jan 14, 2025 • Series A",bpifrance
"Dec 13, 2022","{'name': 'Dogami', 'key': 'dogami', 'logo': 'https://img.cryptorank.io/coins/60x60.dogami1648551658302.png'}",7000000.0,Extended Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$7,000,000","Dec 13, 2022 • Extended Seed",bpifrance
"Sep 02, 2024","{'name': 'Kroma', 'key': 'kroma', 'logo': 'https://img.cryptorank.io/coins/60x60.kroma1701775439885.png'}",0.0,Series A,"{'name': 'Chain', 'slug': 'chain'}",$0,"Sep 02, 2024 • Series A",planetarium
"May 29, 2024","{'name': 'Supervillain Labs', 'key': 'supervillain', 'logo': 'https://img.cryptorank.io/coins/60x60.supervillain_labs1716983274293.png'}",4500000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$4,500,000","May 29, 2024 • Seed",planetarium
"May 13, 2024","{'name': 'Baby Shark Universe', 'key': 'baby-shark-universe', 'logo': 'https://img.cryptorank.io/coins/60x60.baby_shark_universe1715676689997.png'}",0.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"May 13, 2024 • Seed",planetarium
"Mar 25, 2025","{'name': 'Immortal Rising 2', 'key': 'immortal-rising-2', 'logo': 'https://img.cryptorank.io/coins/60x60.immortal_rising_21742809723278.png'}",3000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,000,000","Mar 25, 2025 • Undisclosed",planetarium
"Jan 31, 2024","{'name': 'Yooldo', 'key': 'yooldo', 'logo': 'https://img.cryptorank.io/coins/60x60.yooldo1725345706287.png'}",1500000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$1,500,000","Jan 31, 2024 • Undisclosed",planetarium
"Nov 05, 2024","{'name': 'Fija', 'key': 'fija', 'logo': 'https://img.cryptorank.io/coins/60x60.fija1741273825312.png'}",1290000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,290,000","Nov 05, 2024 • Seed",cv-vc
"Mar 25, 2025","{'name': 'Chronicle', 'key': 'chronicle-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.chronicle1742910290000.png'}",12000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Mar 25, 2025 • Seed",cv-vc
"Mar 20, 2025","{'name': 'Manifest Finance', 'key': 'manifest-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.manifest_finance1742484426464.png'}",0.0,Incubation,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Mar 20, 2025 • Incubation",cv-vc
"Jan 17, 2025","{'name': 'Reppo', 'key': 'reppo', 'logo': 'https://img.cryptorank.io/coins/60x60.reppo1737116370208.png'}",2200000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$2,200,000","Jan 17, 2025 • Undisclosed",cv-vc
"Apr 13, 2023","{'name': 'NATIX Network', 'key': 'natix-network', 'logo': 'https://img.cryptorank.io/coins/60x60.natix_network1681466068934.png'}",3500000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,500,000","Apr 13, 2023 • Seed",cv-vc
"Mar 25, 2025","{'name': 'Chronicle', 'key': 'chronicle-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.chronicle1742910290000.png'}",12000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Mar 25, 2025 • Seed",udhc
"Jan 09, 2024","{'name': 'Altitude', 'key': 'altitude', 'logo': 'https://img.cryptorank.io/coins/60x60.altitude1693489467409.png'}",4000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,000,000","Jan 09, 2024 • Seed",udhc
"Feb 15, 2024","{'name': 'Drosera', 'key': 'drosera', 'logo': 'https://img.cryptorank.io/coins/60x60.drosera1708089378000.png'}",1500000.0,Pre Seed,"{'name': None, 'slug': None}","$1,500,000","Feb 15, 2024 • Pre Seed",udhc
"Feb 10, 2025","{'name': 'Drosera', 'key': 'drosera', 'logo': 'https://img.cryptorank.io/coins/60x60.drosera1708089378000.png'}",3250000.0,Seed,"{'name': None, 'slug': None}","$3,250,000","Feb 10, 2025 • Seed",udhc
"Aug 17, 2024","{'name': 'Holonym', 'key': 'holonym', 'logo': 'https://img.cryptorank.io/coins/60x60.holonym1724057170872.png'}",5500000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,500,000","Aug 17, 2024 • Seed",udhc
"Mar 25, 2025","{'name': 'Chronicle', 'key': 'chronicle-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.chronicle1742910290000.png'}",12000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Mar 25, 2025 • Seed",credibly-neutral
"Mar 18, 2025","{'name': 'Halliday', 'key': 'halliday', 'logo': 'https://img.cryptorank.io/coins/60x60.halliday1664187215404.png'}",20000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$20,000,000","Mar 18, 2025 • Series A",credibly-neutral
"Mar 06, 2025","{'name': 'DoubleZero', 'key': 'doublezero', 'logo': 'https://img.cryptorank.io/coins/60x60.double_zero1741245444996.png'}",28000000.0,Private Token Sale,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$28,000,000","Mar 06, 2025 • Private Token Sale",credibly-neutral
"Jan 09, 2025","{'name': 'Alpen Labs', 'key': 'alpen-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.alpen_labs1712763230525.png'}",8500000.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$8,500,000","Jan 09, 2025 • Strategic",credibly-neutral
"Feb 11, 2025","{'name': 'Whetstone', 'key': 'whetstone', 'logo': 'https://img.cryptorank.io/coins/60x60.whetstone1739350031746.png'}",1300000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,300,000","Feb 11, 2025 • Pre Seed",credibly-neutral
"Nov 03, 2024","{'name': 'EPHYRA (Prev. GameBeast)', 'key': 'gamebeast', 'logo': 'https://img.cryptorank.io/coins/60x60.ephyra_prev_game_beast1742198435520.png'}",2000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,000,000","Nov 03, 2024 • Seed",tido-capital
"Mar 25, 2025","{'name': 'Coresky', 'key': 'coresky', 'logo': 'https://img.cryptorank.io/coins/60x60.coresky1742918331696.png'}",15000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$15,000,000","Mar 25, 2025 • Series A",tido-capital
"Jan 12, 2025","{'name': 'METYA', 'key': 'metya', 'logo': 'https://img.cryptorank.io/coins/60x60.metya1734335311069.png'}",0.0,Strategic,"{'name': 'Social', 'slug': 'social'}",$0,"Jan 12, 2025 • Strategic",tido-capital
"Feb 14, 2025","{'name': 'Mango Network', 'key': 'mango-network', 'logo': 'https://img.cryptorank.io/coins/60x60.mango_network1736167148064.png'}",13500000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$13,500,000","Feb 14, 2025 • Undisclosed",tido-capital
"Dec 17, 2024","{'name': 'Ark of Panda', 'key': 'ark-of-panda', 'logo': 'https://img.cryptorank.io/coins/60x60.ark_of_panda1734942741496.png'}",2000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,000,000","Dec 17, 2024 • Undisclosed",tido-capital
"Sep 23, 2024","{'name': 'Smolbound', 'key': 'smolbound', 'logo': 'https://img.cryptorank.io/coins/60x60.smolbound1727171567430.png'}",6000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$6,000,000","Sep 23, 2024 • Seed",Gam3Girl
"Oct 23, 2024","{'name': 'Party Icons', 'key': 'party-icons', 'logo': 'https://img.cryptorank.io/coins/60x60.party_icons1729795426767.png'}",9000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$9,000,000","Oct 23, 2024 • Seed",Gam3Girl
"Mar 25, 2025","{'name': 'Spot Zero', 'key': 'tarta-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.spot_zero1742985054219.png'}",4500000.0,Pre Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$4,500,000","Mar 25, 2025 • Pre Seed",Gam3Girl
"Mar 14, 2025","{'name': 'PlaysOut', 'key': 'playsout', 'logo': 'https://img.cryptorank.io/coins/60x60.plays_out1742195466573.png'}",7000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$7,000,000","Mar 14, 2025 • Seed",Gam3Girl
"Feb 13, 2025","{'name': 'Yield Guild Games', 'key': 'yield-guild-games', 'logo': 'https://img.cryptorank.io/coins/60x60.yield_guild_games1686740716625.png'}",0.0,Strategic,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Feb 13, 2025 • Strategic",Gam3Girl
"Mar 25, 2025","{'name': 'Request Finance', 'key': 'request-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.request_finance1666608415081.png'}",0.0,Strategic,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Mar 25, 2025 • Strategic",xange
"Jun 10, 2022","{'name': 'Coinhouse', 'key': 'coinhouse', 'logo': 'https://img.cryptorank.io/coins/60x60.coinhouse1666712847412.png'}",42500000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$42,500,000","Jun 10, 2022 • Undisclosed",xange
"Jun 08, 2022","{'name': 'Request Finance', 'key': 'request-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.request_finance1666608415081.png'}",5500000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,500,000","Jun 08, 2022 • Seed",xange
"Jul 12, 2022","{'name': 'Morpho', 'key': 'morpho', 'logo': 'https://img.cryptorank.io/coins/60x60.morpho1727089532467.png'}",18000000.0,Extended Seed,"{'name': 'DeFi', 'slug': 'defi'}","$18,000,000","Jul 12, 2022 • Extended Seed",xange
"Dec 13, 2022","{'name': 'Dogami', 'key': 'dogami', 'logo': 'https://img.cryptorank.io/coins/60x60.dogami1648551658302.png'}",7000000.0,Extended Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$7,000,000","Dec 13, 2022 • Extended Seed",xange
"Mar 25, 2025","{'name': 'Chronicle', 'key': 'chronicle-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.chronicle1742910290000.png'}",12000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$12,000,000","Mar 25, 2025 • Seed",distributed-capital-partners
"Jan 24, 2025","{'name': 'Accrue', 'key': 'accrue', 'logo': 'https://img.cryptorank.io/coins/60x60.accrue1737966731606.png'}",1580000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,580,000","Jan 24, 2025 • Seed",distributed-capital-partners
"Dec 15, 2017","{'name': 'Maker', 'key': 'maker', 'logo': 'https://img.cryptorank.io/coins/60x60.maker dao1642433930131.png'}",12000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$12,000,000","Dec 15, 2017 • Seed",distributed-capital-partners
"Apr 05, 2023","{'name': 'M^ZERO', 'key': 'm-zero', 'logo': 'https://img.cryptorank.io/coins/60x60.m_zero1680704079025.png'}",22500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$22,500,000","Apr 05, 2023 • Seed",distributed-capital-partners
"Mar 25, 2025","{'name': 'Coresky', 'key': 'coresky', 'logo': 'https://img.cryptorank.io/coins/60x60.coresky1742918331696.png'}",15000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$15,000,000","Mar 25, 2025 • Series A",parallel-ventures
"Mar 12, 2021","{'name': 'SubQuery Network', 'key': 'subquery', 'logo': 'https://img.cryptorank.io/coins/60x60.sub_query1724409317916.png'}",1800000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$1,800,000","Mar 12, 2021 • Seed",parallel-ventures
"Aug 04, 2023","{'name': 'Mahjong Meta', 'key': 'mahjong-meta', 'logo': 'https://img.cryptorank.io/coins/60x60.mahjong_meta1691503523282.png'}",12000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$12,000,000","Aug 04, 2023 • Undisclosed",parallel-ventures
"Mar 25, 2025","{'name': 'Coresky', 'key': 'coresky', 'logo': 'https://img.cryptorank.io/coins/60x60.coresky1742918331696.png'}",15000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$15,000,000","Mar 25, 2025 • Series A",copilot-venture-studio
"Mar 25, 2025","{'name': 'Coresky', 'key': 'coresky', 'logo': 'https://img.cryptorank.io/coins/60x60.coresky1742918331696.png'}",15000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$15,000,000","Mar 25, 2025 • Series A",web3-vision-fund
"May 12, 2022","{'name': 'Belo', 'key': 'belo', 'logo': 'https://img.cryptorank.io/coins/60x60.belo1669972574201.png'}",3000000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$3,000,000","May 12, 2022 • Seed",latitude
"Mar 24, 2025","{'name': 'Rain', 'key': 'raincards', 'logo': 'https://img.cryptorank.io/coins/60x60.rain1666279415124.png'}",24500000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$24,500,000","Mar 24, 2025 • Series A",latitude
"Mar 24, 2025","{'name': 'Miracle Play', 'key': 'miracle-play', 'logo': 'https://img.cryptorank.io/coins/60x60.miracle_play1712768401663.png'}",0.0,Strategic,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Mar 24, 2025 • Strategic",kukita
"Mar 22, 2025","{'name': 'Hibit', 'key': 'hibit', 'logo': 'https://img.cryptorank.io/coins/60x60.hibit1742804681535.png'}",5000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$5,000,000","Mar 22, 2025 • Undisclosed",bochsler-finance
"Jan 26, 2024","{'name': 'Edge Matrix Chain', 'key': 'emc', 'logo': 'https://img.cryptorank.io/coins/60x60.emc1724933308642.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jan 26, 2024 • Undisclosed",bochsler-finance
"Mar 22, 2025","{'name': 'Betterx', 'key': 'betterx', 'logo': 'https://img.cryptorank.io/coins/60x60.betterx1742803839010.png'}",1700000.0,Pre-Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,700,000","Mar 22, 2025 • Pre-Series A",aument-capital
"Mar 22, 2025","{'name': 'Betterx', 'key': 'betterx', 'logo': 'https://img.cryptorank.io/coins/60x60.betterx1742803839010.png'}",1700000.0,Pre-Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,700,000","Mar 22, 2025 • Pre-Series A",b7-capital
"Mar 22, 2025","{'name': 'Betterx', 'key': 'betterx', 'logo': 'https://img.cryptorank.io/coins/60x60.betterx1742803839010.png'}",1700000.0,Pre-Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,700,000","Mar 22, 2025 • Pre-Series A",grand-prix-capital
"Mar 22, 2025","{'name': 'Betterx', 'key': 'betterx', 'logo': 'https://img.cryptorank.io/coins/60x60.betterx1742803839010.png'}",1700000.0,Pre-Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,700,000","Mar 22, 2025 • Pre-Series A",scalare-partners
"Mar 22, 2025","{'name': 'Betterx', 'key': 'betterx', 'logo': 'https://img.cryptorank.io/coins/60x60.betterx1742803839010.png'}",1700000.0,Pre-Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,700,000","Mar 22, 2025 • Pre-Series A",wholesale-investor
"Mar 20, 2025","{'name': 'AegisAI', 'key': 'aegis-ai-l-1', 'logo': 'https://img.cryptorank.io/coins/60x60.aegis_ai1742486515903.png'}",0.0,Pre Seed,"{'name': 'Chain', 'slug': 'chain'}",$0,"Mar 20, 2025 • Pre Seed",idgcapital
"Jan 22, 2025","{'name': 'SOON', 'key': 'solana-optimistic-network', 'logo': 'https://img.cryptorank.io/coins/60x60.soon1724765208993.png'}",22000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$22,000,000","Jan 22, 2025 • Undisclosed",idgcapital
"Dec 27, 2024","{'name': 'Nodepay', 'key': 'nodepay', 'logo': 'https://img.cryptorank.io/coins/60x60.nodepay1717086233704.png'}",7000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$7,000,000","Dec 27, 2024 • Undisclosed",idgcapital
"Dec 26, 2024","{'name': 'ChainOpera AI', 'key': 'chainopera-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.chain_opera_ai1735225408497.png'}",17000000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$17,000,000","Dec 26, 2024 • Seed",idgcapital
"Dec 03, 2024","{'name': 'GAIB', 'key': 'gaib', 'logo': 'https://img.cryptorank.io/coins/60x60.gaib1733247025379.png'}",5000000.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$5,000,000","Dec 03, 2024 • Pre Seed",idgcapital
"Mar 20, 2025","{'name': 'Uranium Digital', 'key': 'uranium-digital', 'logo': 'https://img.cryptorank.io/coins/60x60.uranium_digital1734076553989.png'}",6100000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$6,100,000","Mar 20, 2025 • Seed",karatage
