name,code,normal,lead,categories,fund_slug
United Kingdom,GB,3,2,"[{'name': 'DeFi', 'count': 2, 'percent': 40.0}, {'name': 'GameFi', 'count': 1, 'percent': 20.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 20.0}, {'name': 'CeFi', 'count': 1, 'percent': 20.0}]",liberty-city-ventures
Canada,CA,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",liberty-city-ventures
UAE,AE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",liberty-city-ventures
Switzerland,CH,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",liberty-city-ventures
Germany,DE,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",liberty-city-ventures
Israel,IL,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",liberty-city-ventures
Singapore,SG,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",bsc-station
Vietnam,VN,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",bsc-station
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",bsc-station
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",bsc-station
United States,US,3,3,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 50.0}, {'name': 'CeFi', 'count': 2, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 16.67}]",point72-ventures
Netherlands,NL,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",point72-ventures
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",goal-ventures
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",goal-ventures
United States,US,3,0,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",baselayer-capital
India,IN,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",baselayer-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",baselayer-capital
Hong Kong,HK,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",meteorite-labs
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",meteorite-labs
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",lmax-group
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",zodia-custody
United States,US,7,1,"[{'name': 'Blockchain Infrastructure', 'count': 4, 'percent': 50.0}, {'name': 'GameFi', 'count': 2, 'percent': 25.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 12.5}, {'name': 'Chain', 'count': 1, 'percent': 12.5}]",neo-vc
China,CN,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",neo-vc
Hong Kong,HK,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",neo-vc
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",neo-vc
United States,US,4,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",matrix-capital-management
Saint Kitts and Nevis,KN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",matrix-capital-management
San Marino,SM,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",matrix-capital-management
Japan,JP,4,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}, {'name': 'GameFi', 'count': 2, 'percent': 40.0}, {'name': 'CeFi', 'count': 1, 'percent': 20.0}]",mz-web3-fund
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",mz-web3-fund
Singapore,SG,1,1,"[{'name': 'CeFi', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",mz-web3-fund
Canada,CA,4,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",maple-vc
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",maple-vc
Barbados,BB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",cryptooasis
India,IN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cryptooasis
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",artemis-fund
South Africa,ZA,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",launch-lab
United States,US,7,1,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 50.0}, {'name': 'DeFi', 'count': 2, 'percent': 25.0}, {'name': 'GameFi', 'count': 1, 'percent': 12.5}, {'name': 'Social', 'count': 1, 'percent': 12.5}]",southparkcommons
Canada,CA,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",southparkcommons
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bitcoin-magazine
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",ethos-vc
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",spirit-blockchain
Ecuador,EC,2,1,"[{'name': 'CeFi', 'count': 3, 'percent': 100.0}]",magma-partners
Argentina,AR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",magma-partners
Chile,CL,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",magma-partners
Colombia,CO,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",magma-partners
Colombia,CO,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",simma-capital
United States,US,3,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 40.0}, {'name': 'CeFi', 'count': 2, 'percent': 40.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}]",launchpad-capital
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",launchpad-capital
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",launchpad-capital
Israel,IL,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",impatient-ventures
Colombia,CO,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",impatient-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",impatient-ventures
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inspired-capital
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",inspired-capital
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",coho-deeptech
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",motherson-group
Finland,FI,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",conflux-foundation
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",conflux-foundation
United States,US,4,0,"[{'name': 'DeFi', 'count': 2, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 25.0}, {'name': 'NFT', 'count': 1, 'percent': 25.0}]",flow-ventures
Sweden,SE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",flow-ventures
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",flow-ventures
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",flow-ventures
United States,US,7,0,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 57.14}, {'name': 'GameFi', 'count': 1, 'percent': 14.29}, {'name': 'DeFi', 'count': 1, 'percent': 14.29}, {'name': 'CeFi', 'count': 1, 'percent': 14.29}]",xoogler
United States,US,5,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 60.0}, {'name': 'CeFi', 'count': 2, 'percent': 40.0}]",flybridge-capital
Singapore,SG,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",kira-studio
Singapore,SG,0,2,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 100.0}]",pi-ventures
United States,US,9,0,"[{'name': 'CeFi', 'count': 3, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 2, 'percent': 22.22}, {'name': 'DeFi', 'count': 2, 'percent': 22.22}, {'name': 'Chain', 'count': 2, 'percent': 22.22}]",version-one
Canada,CA,2,2,"[{'name': 'NFT', 'count': 3, 'percent': 75.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}]",version-one
Cayman Islands,KY,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",version-one
Serbia,RS,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",version-one
United Kingdom,GB,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",version-one
France,FR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",kx
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",kx
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",kx
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",neotokyo
Singapore,SG,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",iterative
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",iterative
Philippines,PH,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",iterative
Germany,DE,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",rooshvc
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",rooshvc
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",steel-dao
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gotbit
UAE,AE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",gotbit
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",aves-lair
United Kingdom,GB,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",aves-lair
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",parc-capital
United States,US,3,0,"[{'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",propel-venture-partners
Canada,CA,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",propel-venture-partners
United Kingdom,GB,2,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",skyfall-ventures
Denmark,DK,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",skyfall-ventures
Norway,NO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",skyfall-ventures
Germany,DE,2,1,"[{'name': 'CeFi', 'count': 2, 'percent': 66.67}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",notion-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",notion-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inovo-vc
United States,US,6,0,"[{'name': 'GameFi', 'count': 4, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 2, 'percent': 33.33}]",snackclub
Portugal,PT,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",snackclub
Singapore,SG,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",snackclub
Brazil,BR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",snackclub
Thailand,TH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",snackclub
United Kingdom,GB,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",parachain-ventures
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",parachain-ventures
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",parachain-ventures
Spain,ES,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",parachain-ventures
Turkey,TR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",parachain-ventures
United States,US,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",parachain-ventures
United Kingdom,GB,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",fisher8-capital
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",fisher8-capital
Bahamas,BS,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",fisher8-capital
Finland,FI,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",fisher8-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",fisher8-capital
Canada,CA,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",definancex
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",definancex
United States,US,8,0,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 50.0}, {'name': 'NFT', 'count': 2, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 12.5}, {'name': 'CeFi', 'count': 1, 'percent': 12.5}]",quiet-capital
Germany,DE,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",quiet-capital
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",quiet-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",quiet-capital
Singapore,SG,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",quiet-capital
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",chainlayer
Sweden,SE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",chainlayer
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",chainlayer
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",01node
United States,US,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",01node
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",acacia-digital-holdings
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",kronos-asset-management
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",twelve-below
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",zetachain
South Korea,KR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",verse-2
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",notion
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'GameFi', 'count': 1, 'percent': 50.0}]",israeli-blockchain-association
Canada,CA,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",israeli-blockchain-association
Vietnam,VN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",israeli-blockchain-association
Canada,CA,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",dao-kondr-vc
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",dao-kondr-vc
China,CN,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",vitalbridgecapital
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",vitalbridgecapital
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",the-batchery
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'Social', 'count': 1, 'percent': 33.33}]",dv-chain
Canada,CA,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",dv-chain
Cyprus,CY,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",dv-chain
United States,US,5,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 60.0}, {'name': 'Social', 'count': 1, 'percent': 20.0}, {'name': 'CeFi', 'count': 1, 'percent': 20.0}]",belvedere-trading
Australia,AU,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",block3v
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",jellyc
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",metropolitan-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",nameless-ventures
Japan,JP,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",sony-innovation-fund
South Africa,ZA,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sony-innovation-fund
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",sony-innovation-fund
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",mobox
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",xt-labs
Germany,DE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",xt-labs
British Virgin Islands,VG,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",xt-labs
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",mandala-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",market-across
Israel,IL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",market-across
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",market-across
Vietnam,VN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",market-across
Finland,FI,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",jabrecap
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",jabrecap
British Virgin Islands,VG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",valkyrie-protocol
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",bedrock-capital
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",picus-capital
Germany,DE,1,1,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",picus-capital
Netherlands,NL,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",picus-capital
Puerto Rico,PR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",moon-boots-capital
Thailand,TH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",moon-boots-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",moon-boots-capital
United States,US,3,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 75.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}]",script-capital
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",script-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",brinks
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",champion-hill-ventures
Vietnam,VN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",trade-coin-vietnam
South Korea,KR,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",prodigy-investment
United States,US,2,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}, {'name': 'Chain', 'count': 1, 'percent': 33.33}]",basis-set
Canada,CA,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",dgventures
Japan,JP,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",dgventures
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",sancus-ventures
Israel,IL,0,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",walden-catalyst
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",marketvector
Brazil,BR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",chain-ridge-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",chain-ridge-capital
Malta,MT,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",chain-ridge-capital
San Marino,SM,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",chain-ridge-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",chain-ridge-capital
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",diaspora-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",time-research
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",pulsar-global
British Virgin Islands,VG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pulsar-global
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cartography-capital
Germany,DE,2,0,"[{'name': 'NFT', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",gravity-x-capital
India,IN,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Others', 'count': 1, 'percent': 50.0}]",gravity-x-capital
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",gravity-x-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",gravity-x-capital
Cyprus,CY,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gravity-x-capital
British Virgin Islands,VG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gravity-x-capital
Georgia,GE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",gravity-x-capital
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gravity-x-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",general-motors-ventures
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",main-quad-capital
South Korea,KR,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",kakao-ventures
United States,US,14,0,"[{'name': 'Blockchain Service', 'count': 8, 'percent': 57.14}, {'name': 'CeFi', 'count': 3, 'percent': 21.43}, {'name': 'Social', 'count': 1, 'percent': 7.14}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 7.14}, {'name': 'Chain', 'count': 1, 'percent': 7.14}]",CoinShares
France,FR,3,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 50.0}, {'name': 'CeFi', 'count': 2, 'percent': 50.0}]",CoinShares
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",CoinShares
Canada,CA,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",CoinShares
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",CoinShares
United Kingdom,GB,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",CoinShares
Germany,DE,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",CoinShares
Singapore,SG,2,1,"[{'name': 'GameFi', 'count': 1, 'percent': 33.33}, {'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",cryptomeria-capital
Estonia,EE,1,1,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",cryptomeria-capital
United Kingdom,GB,1,1,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",cryptomeria-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cryptomeria-capital
Seychelles,SC,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",cryptomeria-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cryptomeria-capital
British Virgin Islands,VG,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",cryptomeria-capital
Hong Kong,HK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",widus-partners
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",widus-partners
United States,US,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",widus-partners
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",jambo
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",meta-impact-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",meta-impact-capital
Liechtenstein,LI,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",dokia-capital
Poland,PL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",dokia-capital
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",dokia-capital
United Kingdom,GB,0,2,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",lda-capital
Italy,IT,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",lda-capital
Singapore,SG,0,1,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",lda-capital
Barbados,BB,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",lda-capital
UAE,AE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",lda-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",lda-capital
Thailand,TH,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",lda-capital
Hong Kong,HK,2,0,"[{'name': 'Others', 'count': 2, 'percent': 100.0}]",octava
Singapore,SG,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",octava
