range,percentage,min,max,fund_slug
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,ravikant-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ravikant-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ravikant-capital
"$50,000,000+",0.0,50000000,,ravikant-capital
"$0 - $1,000,000",5.0,0,1000000.0,gbic
"$1,000,000 - $3,000,000",70.0,1000000,3000000.0,gbic
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,gbic
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gbic
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,gbic
"$50,000,000+",0.0,50000000,,gbic
"$0 - $1,000,000",0.0,0,1000000.0,vista-lab
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,vista-lab
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,vista-lab
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vista-lab
"$20,000,000 - $50,000,000",28.57,20000000,50000000.0,vista-lab
"$50,000,000+",0.0,50000000,,vista-lab
"$0 - $1,000,000",0.0,0,1000000.0,barmy
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,barmy
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,barmy
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,barmy
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,barmy
"$50,000,000+",0.0,50000000,,barmy
"$0 - $1,000,000",0.0,0,1000000.0,cronos-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,cronos-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cronos-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cronos-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cronos-labs
"$50,000,000+",0.0,50000000,,cronos-labs
"$0 - $1,000,000",0.0,0,1000000.0,new-incubation-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,new-incubation-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,new-incubation-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,new-incubation-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,new-incubation-ventures
"$50,000,000+",0.0,50000000,,new-incubation-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bluerun-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,bluerun-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bluerun-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bluerun-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bluerun-ventures
"$50,000,000+",50.0,50000000,,bluerun-ventures
"$0 - $1,000,000",10.0,0,1000000.0,portico-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,portico-ventures
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,portico-ventures
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,portico-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,portico-ventures
"$50,000,000+",0.0,50000000,,portico-ventures
"$0 - $1,000,000",0.0,0,1000000.0,launchpool
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,launchpool
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,launchpool
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,launchpool
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,launchpool
"$50,000,000+",0.0,50000000,,launchpool
"$0 - $1,000,000",0.0,0,1000000.0,drk-lab
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,drk-lab
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,drk-lab
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,drk-lab
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,drk-lab
"$50,000,000+",0.0,50000000,,drk-lab
"$0 - $1,000,000",0.0,0,1000000.0,sheesha-finance
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,sheesha-finance
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,sheesha-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sheesha-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sheesha-finance
"$50,000,000+",0.0,50000000,,sheesha-finance
"$0 - $1,000,000",0.0,0,1000000.0,top-7
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,top-7
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,top-7
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,top-7
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,top-7
"$50,000,000+",0.0,50000000,,top-7
"$0 - $1,000,000",0.0,0,1000000.0,nervoscorp
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nervoscorp
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nervoscorp
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nervoscorp
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nervoscorp
"$50,000,000+",0.0,50000000,,nervoscorp
"$0 - $1,000,000",50.0,0,1000000.0,quack-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,quack-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,quack-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,quack-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,quack-capital
"$50,000,000+",0.0,50000000,,quack-capital
"$0 - $1,000,000",50.0,0,1000000.0,serdao
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,serdao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,serdao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,serdao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,serdao
"$50,000,000+",0.0,50000000,,serdao
"$0 - $1,000,000",0.0,0,1000000.0,alpha-protocol-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,alpha-protocol-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,alpha-protocol-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alpha-protocol-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,alpha-protocol-ventures
"$50,000,000+",0.0,50000000,,alpha-protocol-ventures
"$0 - $1,000,000",20.0,0,1000000.0,gobi-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,gobi-partners
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,gobi-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gobi-partners
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,gobi-partners
"$50,000,000+",40.0,50000000,,gobi-partners
"$0 - $1,000,000",0.0,0,1000000.0,nexus-one
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,nexus-one
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,nexus-one
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nexus-one
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nexus-one
"$50,000,000+",0.0,50000000,,nexus-one
"$0 - $1,000,000",0.0,0,1000000.0,titancapital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,titancapital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,titancapital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,titancapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,titancapital
"$50,000,000+",0.0,50000000,,titancapital
"$0 - $1,000,000",0.0,0,1000000.0,deepbrainchain
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,deepbrainchain
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,deepbrainchain
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,deepbrainchain
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,deepbrainchain
"$50,000,000+",0.0,50000000,,deepbrainchain
"$0 - $1,000,000",0.0,0,1000000.0,eclipse-fi
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,eclipse-fi
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,eclipse-fi
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,eclipse-fi
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,eclipse-fi
"$50,000,000+",0.0,50000000,,eclipse-fi
"$0 - $1,000,000",0.0,0,1000000.0,morpheus
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,morpheus
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,morpheus
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,morpheus
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,morpheus
"$50,000,000+",0.0,50000000,,morpheus
"$0 - $1,000,000",0.0,0,1000000.0,northbund-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,northbund-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,northbund-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,northbund-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,northbund-capital
"$50,000,000+",0.0,50000000,,northbund-capital
"$0 - $1,000,000",0.0,0,1000000.0,ww-ventures
"$1,000,000 - $3,000,000",46.67,1000000,3000000.0,ww-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,ww-ventures
"$10,000,000 - $20,000,000",13.33,10000000,20000000.0,ww-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ww-ventures
"$50,000,000+",0.0,50000000,,ww-ventures
"$0 - $1,000,000",0.0,0,1000000.0,valhalla-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,valhalla-ventures
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,valhalla-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,valhalla-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,valhalla-ventures
"$50,000,000+",0.0,50000000,,valhalla-ventures
"$0 - $1,000,000",0.0,0,1000000.0,clearsky
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,clearsky
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,clearsky
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,clearsky
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,clearsky
"$50,000,000+",0.0,50000000,,clearsky
"$0 - $1,000,000",0.0,0,1000000.0,innovating-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,innovating-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,innovating-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,innovating-capital
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,innovating-capital
"$50,000,000+",0.0,50000000,,innovating-capital
"$0 - $1,000,000",9.09,0,1000000.0,focus-labs
"$1,000,000 - $3,000,000",45.45,1000000,3000000.0,focus-labs
"$3,000,000 - $10,000,000",36.36,3000000,10000000.0,focus-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,focus-labs
"$20,000,000 - $50,000,000",9.09,20000000,50000000.0,focus-labs
"$50,000,000+",0.0,50000000,,focus-labs
"$0 - $1,000,000",8.33,0,1000000.0,medici-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,medici-ventures
"$3,000,000 - $10,000,000",41.67,3000000,10000000.0,medici-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,medici-ventures
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,medici-ventures
"$50,000,000+",0.0,50000000,,medici-ventures
"$0 - $1,000,000",0.0,0,1000000.0,pareto
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,pareto
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,pareto
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pareto
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pareto
"$50,000,000+",0.0,50000000,,pareto
"$0 - $1,000,000",0.0,0,1000000.0,negentropycapital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,negentropycapital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,negentropycapital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,negentropycapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,negentropycapital
"$50,000,000+",0.0,50000000,,negentropycapital
"$0 - $1,000,000",0.0,0,1000000.0,cathay-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,cathay-capital
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,cathay-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cathay-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cathay-capital
"$50,000,000+",50.0,50000000,,cathay-capital
"$0 - $1,000,000",0.0,0,1000000.0,oss-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,oss-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,oss-capital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,oss-capital
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,oss-capital
"$50,000,000+",0.0,50000000,,oss-capital
"$0 - $1,000,000",0.0,0,1000000.0,taihill-venture
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,taihill-venture
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,taihill-venture
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,taihill-venture
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,taihill-venture
"$50,000,000+",0.0,50000000,,taihill-venture
"$0 - $1,000,000",0.0,0,1000000.0,goldenchain
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,goldenchain
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,goldenchain
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,goldenchain
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,goldenchain
"$50,000,000+",0.0,50000000,,goldenchain
"$0 - $1,000,000",0.0,0,1000000.0,theia-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,theia-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,theia-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,theia-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,theia-ventures
"$50,000,000+",0.0,50000000,,theia-ventures
"$0 - $1,000,000",0.0,0,1000000.0,agnostic-fund
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,agnostic-fund
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,agnostic-fund
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,agnostic-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,agnostic-fund
"$50,000,000+",0.0,50000000,,agnostic-fund
"$0 - $1,000,000",0.0,0,1000000.0,rising-capital
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,rising-capital
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,rising-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,rising-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,rising-capital
"$50,000,000+",0.0,50000000,,rising-capital
"$0 - $1,000,000",0.0,0,1000000.0,one-ragtime
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,one-ragtime
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,one-ragtime
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,one-ragtime
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,one-ragtime
"$50,000,000+",0.0,50000000,,one-ragtime
"$0 - $1,000,000",0.0,0,1000000.0,axion-asia
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,axion-asia
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,axion-asia
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,axion-asia
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,axion-asia
"$50,000,000+",0.0,50000000,,axion-asia
"$0 - $1,000,000",0.0,0,1000000.0,rollup-finance
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,rollup-finance
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,rollup-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,rollup-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,rollup-finance
"$50,000,000+",0.0,50000000,,rollup-finance
"$0 - $1,000,000",0.0,0,1000000.0,n8-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,n8-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,n8-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,n8-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,n8-capital
"$50,000,000+",0.0,50000000,,n8-capital
"$0 - $1,000,000",0.0,0,1000000.0,cultur3-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,cultur3-capital
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,cultur3-capital
"$10,000,000 - $20,000,000",13.33,10000000,20000000.0,cultur3-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cultur3-capital
"$50,000,000+",6.67,50000000,,cultur3-capital
"$0 - $1,000,000",0.0,0,1000000.0,2-punks-capital
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,2-punks-capital
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,2-punks-capital
"$10,000,000 - $20,000,000",28.57,10000000,20000000.0,2-punks-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,2-punks-capital
"$50,000,000+",0.0,50000000,,2-punks-capital
"$0 - $1,000,000",50.0,0,1000000.0,future3-campus
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,future3-campus
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,future3-campus
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,future3-campus
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,future3-campus
"$50,000,000+",0.0,50000000,,future3-campus
"$0 - $1,000,000",33.33,0,1000000.0,nural-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,nural-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nural-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nural-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nural-capital
"$50,000,000+",33.33,50000000,,nural-capital
"$0 - $1,000,000",0.0,0,1000000.0,estoty
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,estoty
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,estoty
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,estoty
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,estoty
"$50,000,000+",0.0,50000000,,estoty
"$0 - $1,000,000",0.0,0,1000000.0,movebit
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,movebit
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,movebit
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,movebit
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,movebit
"$50,000,000+",0.0,50000000,,movebit
"$0 - $1,000,000",0.0,0,1000000.0,supremacy
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,supremacy
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,supremacy
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,supremacy
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,supremacy
"$50,000,000+",0.0,50000000,,supremacy
"$0 - $1,000,000",0.0,0,1000000.0,mission-street-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mission-street-ventures
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,mission-street-ventures
"$10,000,000 - $20,000,000",60.0,10000000,20000000.0,mission-street-ventures
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,mission-street-ventures
"$50,000,000+",0.0,50000000,,mission-street-ventures
"$0 - $1,000,000",33.33,0,1000000.0,bip32-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bip32-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bip32-ventures
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,bip32-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bip32-ventures
"$50,000,000+",0.0,50000000,,bip32-ventures
"$0 - $1,000,000",0.0,0,1000000.0,alienswap-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,alienswap-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,alienswap-labs
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,alienswap-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,alienswap-labs
"$50,000,000+",0.0,50000000,,alienswap-labs
"$0 - $1,000,000",0.0,0,1000000.0,m77-ventures
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,m77-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,m77-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,m77-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,m77-ventures
"$50,000,000+",0.0,50000000,,m77-ventures
"$0 - $1,000,000",0.0,0,1000000.0,emchain
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,emchain
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,emchain
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,emchain
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,emchain
"$50,000,000+",0.0,50000000,,emchain
"$0 - $1,000,000",0.0,0,1000000.0,ascend-ex
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,ascend-ex
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,ascend-ex
"$10,000,000 - $20,000,000",13.33,10000000,20000000.0,ascend-ex
"$20,000,000 - $50,000,000",6.67,20000000,50000000.0,ascend-ex
"$50,000,000+",0.0,50000000,,ascend-ex
"$0 - $1,000,000",9.09,0,1000000.0,monday-capital
"$1,000,000 - $3,000,000",36.36,1000000,3000000.0,monday-capital
"$3,000,000 - $10,000,000",54.55,3000000,10000000.0,monday-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,monday-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,monday-capital
"$50,000,000+",0.0,50000000,,monday-capital
"$0 - $1,000,000",0.0,0,1000000.0,ymcapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ymcapital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,ymcapital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,ymcapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ymcapital
"$50,000,000+",0.0,50000000,,ymcapital
"$0 - $1,000,000",50.0,0,1000000.0,bluenode-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,bluenode-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bluenode-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bluenode-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bluenode-capital
"$50,000,000+",0.0,50000000,,bluenode-capital
"$0 - $1,000,000",0.0,0,1000000.0,qf-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,qf-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,qf-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,qf-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,qf-capital
"$50,000,000+",0.0,50000000,,qf-capital
"$0 - $1,000,000",0.0,0,1000000.0,spec-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,spec-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,spec-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,spec-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,spec-capital
"$50,000,000+",0.0,50000000,,spec-capital
"$0 - $1,000,000",0.0,0,1000000.0,arcane-group
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,arcane-group
"$3,000,000 - $10,000,000",58.33,3000000,10000000.0,arcane-group
"$10,000,000 - $20,000,000",8.33,10000000,20000000.0,arcane-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arcane-group
"$50,000,000+",0.0,50000000,,arcane-group
"$0 - $1,000,000",50.0,0,1000000.0,apollodao
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,apollodao
