range,percentage,min,max,fund_slug
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fuel-network
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fuel-network
"$50,000,000+",0.0,50000000,,fuel-network
"$0 - $1,000,000",15.0,0,1000000.0,ybb-foundation
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,ybb-foundation
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,ybb-foundation
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,ybb-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ybb-foundation
"$50,000,000+",0.0,50000000,,ybb-foundation
"$0 - $1,000,000",0.0,0,1000000.0,poolz-ventures
"$1,000,000 - $3,000,000",62.5,1000000,3000000.0,poolz-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,poolz-ventures
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,poolz-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,poolz-ventures
"$50,000,000+",0.0,50000000,,poolz-ventures
"$0 - $1,000,000",0.0,0,1000000.0,blocore
"$1,000,000 - $3,000,000",41.67,1000000,3000000.0,blocore
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,blocore
"$10,000,000 - $20,000,000",8.33,10000000,20000000.0,blocore
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blocore
"$50,000,000+",0.0,50000000,,blocore
"$0 - $1,000,000",0.0,0,1000000.0,deribit
"$1,000,000 - $3,000,000",12.5,1000000,3000000.0,deribit
"$3,000,000 - $10,000,000",62.5,3000000,10000000.0,deribit
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,deribit
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,deribit
"$50,000,000+",0.0,50000000,,deribit
"$0 - $1,000,000",0.0,0,1000000.0,valor-equity-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,valor-equity-partners
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,valor-equity-partners
"$10,000,000 - $20,000,000",11.11,10000000,20000000.0,valor-equity-partners
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,valor-equity-partners
"$50,000,000+",38.89,50000000,,valor-equity-partners
"$0 - $1,000,000",5.26,0,1000000.0,hustle-fund
"$1,000,000 - $3,000,000",31.58,1000000,3000000.0,hustle-fund
"$3,000,000 - $10,000,000",52.63,3000000,10000000.0,hustle-fund
"$10,000,000 - $20,000,000",5.26,10000000,20000000.0,hustle-fund
"$20,000,000 - $50,000,000",5.26,20000000,50000000.0,hustle-fund
"$50,000,000+",0.0,50000000,,hustle-fund
"$0 - $1,000,000",0.0,0,1000000.0,kyber-network
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,kyber-network
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,kyber-network
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kyber-network
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,kyber-network
"$50,000,000+",0.0,50000000,,kyber-network
"$0 - $1,000,000",5.0,0,1000000.0,fj-labs
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,fj-labs
"$3,000,000 - $10,000,000",70.0,3000000,10000000.0,fj-labs
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,fj-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fj-labs
"$50,000,000+",5.0,50000000,,fj-labs
"$0 - $1,000,000",0.0,0,1000000.0,tradeweb
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tradeweb
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tradeweb
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tradeweb
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,tradeweb
"$50,000,000+",0.0,50000000,,tradeweb
"$0 - $1,000,000",40.0,0,1000000.0,filecoin
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,filecoin
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,filecoin
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,filecoin
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,filecoin
"$50,000,000+",0.0,50000000,,filecoin
"$0 - $1,000,000",0.0,0,1000000.0,aipollo-investment
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,aipollo-investment
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,aipollo-investment
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,aipollo-investment
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aipollo-investment
"$50,000,000+",0.0,50000000,,aipollo-investment
"$0 - $1,000,000",0.0,0,1000000.0,coinlist
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,coinlist
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,coinlist
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,coinlist
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,coinlist
"$50,000,000+",10.0,50000000,,coinlist
"$0 - $1,000,000",20.0,0,1000000.0,brotherhood
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,brotherhood
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,brotherhood
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,brotherhood
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,brotherhood
"$50,000,000+",0.0,50000000,,brotherhood
"$0 - $1,000,000",0.0,0,1000000.0,seier-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,seier-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,seier-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,seier-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,seier-capital
"$50,000,000+",0.0,50000000,,seier-capital
"$0 - $1,000,000",5.0,0,1000000.0,3commas
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,3commas
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,3commas
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,3commas
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,3commas
"$50,000,000+",0.0,50000000,,3commas
"$0 - $1,000,000",20.0,0,1000000.0,oracles-investment-group
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,oracles-investment-group
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,oracles-investment-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,oracles-investment-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,oracles-investment-group
"$50,000,000+",0.0,50000000,,oracles-investment-group
"$0 - $1,000,000",0.0,0,1000000.0,avon-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,avon-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,avon-ventures
"$10,000,000 - $20,000,000",35.0,10000000,20000000.0,avon-ventures
"$20,000,000 - $50,000,000",35.0,20000000,50000000.0,avon-ventures
"$50,000,000+",5.0,50000000,,avon-ventures
"$0 - $1,000,000",5.0,0,1000000.0,guildfi
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,guildfi
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,guildfi
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,guildfi
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,guildfi
"$50,000,000+",0.0,50000000,,guildfi
"$0 - $1,000,000",0.0,0,1000000.0,follow-the-seed
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,follow-the-seed
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,follow-the-seed
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,follow-the-seed
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,follow-the-seed
"$50,000,000+",0.0,50000000,,follow-the-seed
"$0 - $1,000,000",0.0,0,1000000.0,plutus-vc
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,plutus-vc
"$3,000,000 - $10,000,000",80.0,3000000,10000000.0,plutus-vc
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,plutus-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,plutus-vc
"$50,000,000+",0.0,50000000,,plutus-vc
"$0 - $1,000,000",0.0,0,1000000.0,ark-investment-management
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,ark-investment-management
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,ark-investment-management
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ark-investment-management
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,ark-investment-management
"$50,000,000+",0.0,50000000,,ark-investment-management
"$0 - $1,000,000",0.0,0,1000000.0,orbit-startups
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,orbit-startups
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,orbit-startups
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,orbit-startups
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,orbit-startups
"$50,000,000+",0.0,50000000,,orbit-startups
"$0 - $1,000,000",0.0,0,1000000.0,compute-ventures
"$1,000,000 - $3,000,000",22.22,1000000,3000000.0,compute-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,compute-ventures
"$10,000,000 - $20,000,000",11.11,10000000,20000000.0,compute-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,compute-ventures
"$50,000,000+",0.0,50000000,,compute-ventures
"$0 - $1,000,000",25.0,0,1000000.0,beenext
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,beenext
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,beenext
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,beenext
"$20,000,000 - $50,000,000",8.33,20000000,50000000.0,beenext
"$50,000,000+",0.0,50000000,,beenext
"$0 - $1,000,000",0.0,0,1000000.0,seedify
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,seedify
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,seedify
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,seedify
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,seedify
"$50,000,000+",0.0,50000000,,seedify
"$0 - $1,000,000",0.0,0,1000000.0,digital-strategies
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,digital-strategies
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,digital-strategies
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,digital-strategies
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,digital-strategies
"$50,000,000+",0.0,50000000,,digital-strategies
"$0 - $1,000,000",0.0,0,1000000.0,staked-vc
"$1,000,000 - $3,000,000",72.73,1000000,3000000.0,staked-vc
"$3,000,000 - $10,000,000",27.27,3000000,10000000.0,staked-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,staked-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,staked-vc
"$50,000,000+",0.0,50000000,,staked-vc
"$0 - $1,000,000",0.0,0,1000000.0,alphanonce
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,alphanonce
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,alphanonce
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alphanonce
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,alphanonce
"$50,000,000+",0.0,50000000,,alphanonce
"$0 - $1,000,000",50.0,0,1000000.0,onemax-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,onemax-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,onemax-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,onemax-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,onemax-capital
"$50,000,000+",0.0,50000000,,onemax-capital
"$0 - $1,000,000",12.5,0,1000000.0,colony-labs
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,colony-labs
"$3,000,000 - $10,000,000",37.5,3000000,10000000.0,colony-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,colony-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,colony-labs
"$50,000,000+",0.0,50000000,,colony-labs
"$0 - $1,000,000",0.0,0,1000000.0,boxcars-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,boxcars-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,boxcars-ventures
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,boxcars-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,boxcars-ventures
"$50,000,000+",0.0,50000000,,boxcars-ventures
"$0 - $1,000,000",10.0,0,1000000.0,lotus-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,lotus-capital
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,lotus-capital
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,lotus-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lotus-capital
"$50,000,000+",0.0,50000000,,lotus-capital
"$0 - $1,000,000",0.0,0,1000000.0,particle-xyz
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,particle-xyz
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,particle-xyz
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,particle-xyz
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,particle-xyz
"$50,000,000+",0.0,50000000,,particle-xyz
"$0 - $1,000,000",0.0,0,1000000.0,acheron-trading
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,acheron-trading
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,acheron-trading
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,acheron-trading
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,acheron-trading
"$50,000,000+",0.0,50000000,,acheron-trading
"$0 - $1,000,000",0.0,0,1000000.0,cyberconnect
"$1,000,000 - $3,000,000",55.56,1000000,3000000.0,cyberconnect
"$3,000,000 - $10,000,000",44.44,3000000,10000000.0,cyberconnect
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cyberconnect
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cyberconnect
"$50,000,000+",0.0,50000000,,cyberconnect
"$0 - $1,000,000",12.5,0,1000000.0,gfr-fund
"$1,000,000 - $3,000,000",12.5,1000000,3000000.0,gfr-fund
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,gfr-fund
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,gfr-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gfr-fund
"$50,000,000+",12.5,50000000,,gfr-fund
"$0 - $1,000,000",0.0,0,1000000.0,flamingo-dao
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,flamingo-dao
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,flamingo-dao
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,flamingo-dao
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,flamingo-dao
"$50,000,000+",0.0,50000000,,flamingo-dao
"$0 - $1,000,000",0.0,0,1000000.0,com2us
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,com2us
"$3,000,000 - $10,000,000",46.15,3000000,10000000.0,com2us
"$10,000,000 - $20,000,000",15.38,10000000,20000000.0,com2us
"$20,000,000 - $50,000,000",7.69,20000000,50000000.0,com2us
"$50,000,000+",30.77,50000000,,com2us
"$0 - $1,000,000",50.0,0,1000000.0,wave-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wave-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,wave-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wave-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wave-capital
"$50,000,000+",0.0,50000000,,wave-capital
"$0 - $1,000,000",0.0,0,1000000.0,bit
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bit
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bit
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bit
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bit
"$50,000,000+",0.0,50000000,,bit
"$0 - $1,000,000",5.0,0,1000000.0,dao-maker
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,dao-maker
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,dao-maker
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,dao-maker
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dao-maker
"$50,000,000+",0.0,50000000,,dao-maker
"$0 - $1,000,000",0.0,0,1000000.0,kevinlin
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,kevinlin
"$3,000,000 - $10,000,000",70.0,3000000,10000000.0,kevinlin
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,kevinlin
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,kevinlin
"$50,000,000+",0.0,50000000,,kevinlin
"$0 - $1,000,000",0.0,0,1000000.0,dymension
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dymension
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,dymension
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dymension
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dymension
"$50,000,000+",0.0,50000000,,dymension
"$0 - $1,000,000",0.0,0,1000000.0,osmosis
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,osmosis
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,osmosis
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,osmosis
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,osmosis
"$50,000,000+",0.0,50000000,,osmosis
"$0 - $1,000,000",7.14,0,1000000.0,hjmomtazi
"$1,000,000 - $3,000,000",21.43,1000000,3000000.0,hjmomtazi
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,hjmomtazi
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,hjmomtazi
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,hjmomtazi
"$50,000,000+",0.0,50000000,,hjmomtazi
"$0 - $1,000,000",50.0,0,1000000.0,ausvic-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,ausvic-capital
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,ausvic-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ausvic-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ausvic-capital
"$50,000,000+",0.0,50000000,,ausvic-capital
"$0 - $1,000,000",6.25,0,1000000.0,continuecapital
"$1,000,000 - $3,000,000",43.75,1000000,3000000.0,continuecapital
"$3,000,000 - $10,000,000",18.75,3000000,10000000.0,continuecapital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,continuecapital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,continuecapital
"$50,000,000+",6.25,50000000,,continuecapital
"$0 - $1,000,000",0.0,0,1000000.0,chiron-partners
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,chiron-partners
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,chiron-partners
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,chiron-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chiron-partners
"$50,000,000+",0.0,50000000,,chiron-partners
"$0 - $1,000,000",0.0,0,1000000.0,british-business-bank
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,british-business-bank
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,british-business-bank
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,british-business-bank
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,british-business-bank
"$50,000,000+",0.0,50000000,,british-business-bank
"$0 - $1,000,000",0.0,0,1000000.0,scalar-capital
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,scalar-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,scalar-capital
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,scalar-capital
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,scalar-capital
"$50,000,000+",0.0,50000000,,scalar-capital
"$0 - $1,000,000",16.67,0,1000000.0,ruby-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,ruby-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,ruby-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ruby-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ruby-capital
"$50,000,000+",0.0,50000000,,ruby-capital
"$0 - $1,000,000",20.0,0,1000000.0,parallel-finance
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,parallel-finance
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,parallel-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,parallel-finance
"$20,000,000 - $50,000,000",40.0,20000000,50000000.0,parallel-finance
"$50,000,000+",0.0,50000000,,parallel-finance
"$0 - $1,000,000",0.0,0,1000000.0,hudson-river
"$1,000,000 - $3,000,000",14.29,1000000,3000000.0,hudson-river
"$3,000,000 - $10,000,000",57.14,3000000,10000000.0,hudson-river
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hudson-river
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,hudson-river
"$50,000,000+",14.29,50000000,,hudson-river
"$0 - $1,000,000",0.0,0,1000000.0,tcg-crypto
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,tcg-crypto
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tcg-crypto
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tcg-crypto
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tcg-crypto
"$50,000,000+",0.0,50000000,,tcg-crypto
"$0 - $1,000,000",5.0,0,1000000.0,apollo-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,apollo-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,apollo-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,apollo-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,apollo-capital
"$50,000,000+",15.0,50000000,,apollo-capital
"$0 - $1,000,000",0.0,0,1000000.0,three-m-capital
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,three-m-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,three-m-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,three-m-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,three-m-capital
"$50,000,000+",0.0,50000000,,three-m-capital
"$0 - $1,000,000",0.0,0,1000000.0,diagram-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,diagram-ventures
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,diagram-ventures
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,diagram-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,diagram-ventures
"$50,000,000+",0.0,50000000,,diagram-ventures
"$0 - $1,000,000",0.0,0,1000000.0,benqi-finance
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,benqi-finance
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,benqi-finance
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,benqi-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,benqi-finance
"$50,000,000+",0.0,50000000,,benqi-finance
"$0 - $1,000,000",0.0,0,1000000.0,better
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,better
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,better
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,better
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,better
"$50,000,000+",0.0,50000000,,better
"$0 - $1,000,000",0.0,0,1000000.0,amplify-la
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,amplify-la
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,amplify-la
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,amplify-la
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,amplify-la
