coinKey,coinName,follower_id,follower_name,follower_username,follower_image,follower_twitterScore,follower_followersCount,relatedEntity_fund,relatedEntity_coin
thirdwave-labs,Thirdwave Labs,138,fwiz.eth,Fwiz,https://pbs.twimg.com/profile_images/1893805128010047488/_41ZOD7e_normal.jpg,11720.0,412518,ryan-wyatt,
thirdwave-labs,Thirdwave Labs,956,Animoca Brands,animocabrands,https://pbs.twimg.com/profile_images/1493784454003060736/IMIV00rn_normal.jpg,8779.0,321250,animoca-brands,
thirdwave-labs,Thirdwave Labs,9997,Framework Ventures,hiFramework,https://pbs.twimg.com/profile_images/1221871326958219265/Vk1MujPn_normal.jpg,9361.0,63864,framework-ventures,
thirdwave-labs,Thirdwave Labs,40356,Yu Hu 🌊,Punk9277,https://pbs.twimg.com/profile_images/1443702414876549127/KUwXEIl4_normal.jpg,10795.0,50409,yu-hu,
thirdwave-labs,Thirdwave Labs,47702,soby is on xai 🎮⛓️,soby0x,https://pbs.twimg.com/profile_images/1838945059800330240/kQ1hb7VU_normal.jpg,13407.0,83486,,
sherlock,Sherlock,488,DeFi Dad ⟠ defidad.eth,DeFi_Dad,https://pbs.twimg.com/profile_images/1613764698775633921/72tL5YzB_normal.jpg,14737.0,168002,defi-dad,
sherlock,Sherlock,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
sherlock,Sherlock,591,Tarun Chitra,tarunchitra,https://pbs.twimg.com/profile_images/1587539091444432897/Z6_nmrCB_normal.jpg,14701.0,72386,tarun-chitra,
sherlock,Sherlock,679,"Sandeep | Polygon (※,※)",sandeepnailwal,https://pbs.twimg.com/profile_images/1920408360383352832/wdwIMN5C_normal.jpg,15033.0,339056,sandeep-nailwal,
sherlock,Sherlock,3373,0xMaki,0xMaki,https://pbs.twimg.com/profile_images/1737148253970534400/Up8-uZBz_normal.jpg,16441.0,79213,,
sentiment,Sentiment,568,Vance Spencer,pythianism,https://pbs.twimg.com/profile_images/1879594071167275008/jZW5hWMS_normal.jpg,16522.0,117230,,
sentiment,Sentiment,591,Tarun Chitra,tarunchitra,https://pbs.twimg.com/profile_images/1587539091444432897/Z6_nmrCB_normal.jpg,14701.0,72386,tarun-chitra,
sentiment,Sentiment,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
sentiment,Sentiment,2020,Frank,frankdegods,https://pbs.twimg.com/profile_images/1875856094003712000/uPMXWOrl_normal.jpg,14981.0,419109,frank-degods,
sentiment,Sentiment,3373,0xMaki,0xMaki,https://pbs.twimg.com/profile_images/1737148253970534400/Up8-uZBz_normal.jpg,16441.0,79213,,
bitmama,Bitmama,9981,mareko.eth | Celo L2 🦇🌳,marek_,https://pbs.twimg.com/profile_images/1906756374199148544/Bhp4_Il2_normal.jpg,2463.0,18675,,
knn-3-network,KNN3 Network,547,cryptomaestro.hl,CryptoMaestro,https://pbs.twimg.com/profile_images/1755505059184689152/6f9NZMXm_normal.jpg,7968.0,48462,cryptomaestro,
knn-3-network,KNN3 Network,684,Calvin | Impossible is always BUIDLing,calchulus,https://pbs.twimg.com/profile_images/1688489793007820800/RTD_v6PM_normal.jpg,9445.0,26481,calchulus,
knn-3-network,KNN3 Network,743,Minion,0xminion,https://pbs.twimg.com/profile_images/1745175242543382528/YQwa4A1l_normal.jpg,8051.0,27557,,
knn-3-network,KNN3 Network,40356,Yu Hu 🌊,Punk9277,https://pbs.twimg.com/profile_images/1443702414876549127/KUwXEIl4_normal.jpg,10795.0,50409,yu-hu,
knn-3-network,KNN3 Network,98780,rice,RiceMaximalist,https://pbs.twimg.com/profile_images/1842126248300228608/7bLN6frn_normal.jpg,4628.0,12551,,
kingdom-x,KingdomX,547,cryptomaestro.hl,CryptoMaestro,https://pbs.twimg.com/profile_images/1755505059184689152/6f9NZMXm_normal.jpg,7968.0,48462,cryptomaestro,
kingdom-x,KingdomX,802,Boxmining,boxmining,https://pbs.twimg.com/profile_images/1481108484347334659/zVvmaSBl_normal.jpg,6171.0,213992,boxmining,
kingdom-x,KingdomX,962,DAO Maker,daomaker,https://pbs.twimg.com/profile_images/1616776183852535816/Hsp7NQLz_normal.jpg,4599.0,774388,,
kingdom-x,KingdomX,31436,TechFlow 深潮｜APP 已上线,TechFlowPost,https://pbs.twimg.com/profile_images/1642733537152610306/wWtDXcl2_normal.jpg,2886.0,151052,,
kingdom-x,KingdomX,98798,Gate.io,Gate_io,https://pbs.twimg.com/profile_images/1921835716830720000/C33E7-tT_normal.jpg,5983.0,2340793,,
revolving-games,Revolving Games,534,Polygon,0xPolygon,https://pbs.twimg.com/profile_images/1881552782148206592/uL2NdckM_normal.jpg,15774.0,2064888,polygon-labs,
revolving-games,Revolving Games,686,dingaling,dingalingts,https://pbs.twimg.com/profile_images/1671535865145745410/DaM1zme1_normal.jpg,15239.0,255791,,
revolving-games,Revolving Games,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
revolving-games,Revolving Games,1420,OpenSea,opensea,https://pbs.twimg.com/profile_images/1919857045634678784/fbiCSnTC_normal.jpg,15521.0,2102070,,open-sea
revolving-games,Revolving Games,3373,0xMaki,0xMaki,https://pbs.twimg.com/profile_images/1737148253970534400/Up8-uZBz_normal.jpg,16441.0,79213,,
dorahacks,DoraHacks,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
dorahacks,DoraHacks,681,sam.frax,samkazemian,https://pbs.twimg.com/profile_images/1172697784341843968/M6tbtEKZ_normal.jpg,10264.0,41558,sam-frax,
dorahacks,DoraHacks,901,H.E. Justin Sun 🍌,justinsuntron,https://pbs.twimg.com/profile_images/1905328711660175362/woLkMlCv_normal.jpg,17829.0,3810933,justin-sun,
dorahacks,DoraHacks,3114,Art of The CMS,cmsholdings,https://pbs.twimg.com/profile_images/1598524835621179393/r-D-Afgx_normal.jpg,14760.0,161322,,
dorahacks,DoraHacks,85009,Sonic Labs,SonicLabs,https://pbs.twimg.com/profile_images/1886106303262490624/3rEXurVD_normal.jpg,10937.0,861893,,fantom
synquote,Synquote,679,"Sandeep | Polygon (※,※)",sandeepnailwal,https://pbs.twimg.com/profile_images/1920408360383352832/wdwIMN5C_normal.jpg,15033.0,339056,sandeep-nailwal,
synquote,Synquote,759,Andre Cronje,AndreCronjeTech,https://pbs.twimg.com/profile_images/1895238831282028544/Cf5mbQcT_normal.jpg,20452.0,439153,andre-cronje,
synquote,Synquote,2125,Mayne,Tradermayne,https://pbs.twimg.com/profile_images/1874197735672356864/fpm57svT_normal.jpg,13726.0,521910,,
synquote,Synquote,4235,Murad 💹🧲,MustStopMurad,https://pbs.twimg.com/profile_images/1687753484018307072/7-qv-T9c_normal.jpg,19483.0,712024,,
synquote,Synquote,47702,soby is on xai 🎮⛓️,soby0x,https://pbs.twimg.com/profile_images/1838945059800330240/kQ1hb7VU_normal.jpg,13407.0,83486,,
aptos,Aptos,504,Chris Burniske,cburniske,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_normal.jpg,19583.0,325238,,
aptos,Aptos,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
aptos,Aptos,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
aptos,Aptos,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
aptos,Aptos,2370,db,tier10k,https://pbs.twimg.com/profile_images/1416723334683893767/HvpCjb43_normal.jpg,20048.0,461325,,
flipside-crypto,Flipside Crypto,505,Stani.eth,StaniKulechov,https://pbs.twimg.com/profile_images/1880993699661852672/RzdhDkv2_normal.jpg,19548.0,265529,stani-kulechov,
flipside-crypto,Flipside Crypto,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
flipside-crypto,Flipside Crypto,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
flipside-crypto,Flipside Crypto,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
flipside-crypto,Flipside Crypto,830,Solana,solana,https://pbs.twimg.com/profile_images/1472933274209107976/6u-LQfjG_normal.jpg,19658.0,3399796,,solana
ready-player-me,Ready Player Me,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
ready-player-me,Ready Player Me,531,cdixon.eth,cdixon,https://pbs.twimg.com/profile_images/1433529810681155587/ACs86CsF_normal.png,,877934,chris-dixon,
ready-player-me,Ready Player Me,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
ready-player-me,Ready Player Me,644,Udi Wizardheimer,udiWertheimer,https://pbs.twimg.com/profile_images/1899559293159952384/xpng4kz2_normal.jpg,17289.0,218739,udi-wertheimer,
ready-player-me,Ready Player Me,2018,DeeZe ⛳🏌️‍♂️,DeeZe,https://pbs.twimg.com/profile_images/1902173684149747712/zpm6QNQ6_normal.jpg,16598.0,274714,,
aptos,Aptos,504,Chris Burniske,cburniske,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_normal.jpg,19583.0,325238,,
aptos,Aptos,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
aptos,Aptos,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
aptos,Aptos,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
aptos,Aptos,2370,db,tier10k,https://pbs.twimg.com/profile_images/1416723334683893767/HvpCjb43_normal.jpg,20048.0,461325,,
aptos,Aptos,504,Chris Burniske,cburniske,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_normal.jpg,19583.0,325238,,
aptos,Aptos,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
aptos,Aptos,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
aptos,Aptos,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
aptos,Aptos,2370,db,tier10k,https://pbs.twimg.com/profile_images/1416723334683893767/HvpCjb43_normal.jpg,20048.0,461325,,
reku,Reku,553,SWFT Blockchain,SwftCoin,https://pbs.twimg.com/profile_images/1770414170028355584/8QScLHuK_normal.jpg,780.0,85268,,
reku,Reku,5309,UQUID - Web3 Shopping Infrastructure,uquidcard,https://pbs.twimg.com/profile_images/1892773533970796544/o5gbf8sw_normal.png,545.0,184021,,uquid-coin
reku,Reku,72221,Lady Crypto,ladycryptook,https://pbs.twimg.com/profile_images/1657405587418652675/zZNI3nuB_normal.jpg,228.0,399435,,
panony,PANONY,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
panony,PANONY,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
panony,PANONY,901,H.E. Justin Sun 🍌,justinsuntron,https://pbs.twimg.com/profile_images/1905328711660175362/woLkMlCv_normal.jpg,17829.0,3810933,justin-sun,
