fund_slug,country,count
eli-ben-sasson,Israel,1
scott-shenker,Israel,1
uri-kolodny,Israel,1
pilotrock-investments,United States,1
sandia-holdings,United States,1
inar-zhang,Vietnam,1
peter-park,Vietnam,1
russell-lynde,Vietnam,1
sourcing-force,Estonia,1
zoompass,Estonia,1
aozora-bank,Japan,2
minal-hasan,United States,1
logino-dujardin,France,1
charles-schwab,United States,2
shawn-carter,United States,2
will-smith,United States,2
stephen-curry,United States,1
jb-straubel,United States,1
us-bank,United States,1
webjet,Bulgaria,1
matthew-rutler,United States,2
chris-m-williams,United States,1
james-dixon,United States,1
jimmy-kimmel,United States,1
michael-kives,United States,2
bigone,Malaysia,1
prateek-jain,India,1
hodge,United Kingdom,1
hongbo,United Kingdom,1
anthony-yoon,United Kingdom,1
anthony-yoon,United States,1
chek-lim,United States,1
chun-kai-wang,United States,1
sean-kim,United States,1
zee-zheng,United States,1
dan-wessels,Australia,1
central,Singapore,2
starr-companies,United States,1
gayle-jennings-o-byrne,United States,1
chamath-palihapitiya,United States,2
du-capital,United States,3
du-capital,Singapore,2
du-capital,Switzerland,1
du-capital,Thailand,1
henri-arslanian,Hong Kong,1
block-fund-ventures,United States,1
pareenl,India,1
harvest-finance,United Kingdom,1
harvest-finance,United States,1
phil-de-franco,United States,2
0xashish,United Kingdom,1
alessio-delmonti,United Kingdom,1
avihu-levy,United Kingdom,1
bit-bloc,United States,1
caleb-sheridan,United Kingdom,1
gody-ko,United States,1
dydymoon,United Kingdom,1
ian-orthwick,United States,1
louis-guthmann,United Kingdom,1
marcos-del-rio,United Kingdom,1
noel-miller,United States,1
simon-polrot,United Kingdom,1
spincrypto-capital,United Kingdom,1
token-brice,United Kingdom,1
carnival-venture,Germany,1
frederick-blackford,United States,1
belinda-johnson,United States,1
ben-silbermann,United States,1
eric-wu,United States,2
alicia-lau,United States,1
brad-holden,United States,1
brandon-cook,United States,1
curtis-spencer,United States,1
dan-elitzer,United States,1
evan-feng,United States,1
jake-brukhman,United States,1
joe-gerber,United States,1
justin-mart,United States,1
ken-deeter,United States,1
luke-saunders,United States,1
maria-shen,United States,1
medio-demarco,United States,1
monica-desai-weiss,United States,1
tara-tan,United States,1
yan-liberman,United States,1
darren-rovell,United States,1
jd-ross,United States,1
john-collison,United States,1
laura-behrens-wu,United States,1
sue-wagner,United States,1
tobias-harris,United States,1
michael-youssefmir,Liechtenstein,1
simon-johnson,Liechtenstein,1
phil-doye,United Kingdom,1
kyle-bass,United Kingdom,1
paris-rouzati,United States,1
craig-hammell,United States,1
mike-goldin,United States,1
jean-marie-messier,France,1
vladimir-lasocki,France,1
andrea-rodrik,United States,1
jonathan-cherki,United States,1
philippe-suchet,United States,1
elies-campo,United States,1
peter-chen,United States,1
eric-salma,United Kingdom,1
simon-franks,United Kingdom,1
jacques-fu,United States,1
barry-sternlicht,United States,1
douwe-lycklama,United States,1
volkert-doeksen,United States,1
turk-reasurans,Switzerland,1
dario-suter,Liechtenstein,1
tony-hawk,United States,1
udo-schloemer,Liechtenstein,1
alap-shah,United States,1
evgeny-zandman,India,1
lazslo-bock,United States,1
preethi-kasireddy,India,1
base,Japan,2
danhua,United States,1
tsingyuan,United States,1
whe,United States,1
eli-manning,United States,1
josh-richards,United States,1
pardon-makumbe,United States,1
bradley-beal,United States,1
chad-easterling,United States,1
russell-stokes,United States,1
christian-printzell-halvorsen,United Kingdom,1
henrik-langeland,United Kingdom,1
kanematsu-corporation,Japan,1
mitsubishi-corporation,Japan,1
nikolai-heum,United Kingdom,1
nisa-amoils,United Kingdom,1
ntt-data,Japan,1
thuc-tuan-hoang,United Kingdom,1
tokio-marine,Japan,1
dip-corporation,Japan,1
klaus-oestergaard,Denmark,1
jeannette-zu-furstenberg,United States,1
kathleen-estreich,United States,1
matt-macInnis,United States,1
parker-conrad,Bermuda,1
parker-conrad,United States,1
jeff-staple,United States,1
jacob-gibson,United States,2
alex-tew,United States,1
augusto-marietti,United States,1
brianne-kimmel,United States,1
chris-lyons,United States,1
daniel-ha,United States,1
howie-liu,United States,2
jonathan-swanson,United States,1
ryan-pawell,United States,1
tikhon-bernstam,United States,1
alex-khan,Singapore,1
axel-wehr,Singapore,1
david-finocchio,United States,1
matt-sutton,Singapore,1
trend-forward-capital,United States,2
anton-kittelberger,Austria,1
frank-westermann,Austria,1
ming-ng,Norway,1
scott-galloway,United States,1
the-future-fund,United Kingdom,1
edward-cooper,United States,1
john-mcbride,Canada,1
stephen-lister,Canada,1
aaron-gordon,Canada,1
adam-back,South Africa,1
david-tepper,United States,1
garrett-temple,Canada,1
koha-capital,Estonia,1
spencer-dinwiddie,Canada,1
marcus-everard,Japan,1
varun-bery,Japan,1
water-cheung,Japan,1
max-keiser,China,1
michael-jordaan,South Africa,2
m7-alternative-investment-strategies-asia,Hong Kong,1
hatten-land,Singapore,1
anand-mahindra,India,1
charles-c-adams,Sweden,1
danny-saucedo,Sweden,1
tomas-loow,Sweden,1
giftee,Japan,1
slad-entertainment,Japan,1
kevin-turen,United States,1
samuel-levinson,United States,1
golden-age,United States,1
kensuke-furukawa,Japan,1
ryo-ishizuka,Japan,1
yamazaki-reijiro,Japan,1
yuichi-kawasaki,Japan,1
yuto-nagatomo,Japan,1
lombard-odier,Switzerland,1
antera,United States,1
rainer-frey,Switzerland,4
internet-initiative,Japan,2
marc-pbernegger,Switzerland,2
marc-pbernegger,United States,1
john-benis,United States,1
amrish-rau,India,2
jitendra-gupta,India,2
rajesh-chelapurath,India,1
salil-deshpande,India,1
sanjay-mehta,India,1
venu-palaparthi,India,1
rahul-mehta,Japan,1
mencey-capital,United Kingdom,1
vcf-iii,United Kingdom,1
wojciech-kostrzewa,United Kingdom,1
spectrum-health,United States,1
hardenbergh-group,United States,1
needham-bank,United States,1
jj-watt,United States,1
morgan-debaun,United States,1
sophia-amoruso,United States,1
brian-murray,United States,1
david-heller,United States,1
stephen-cole,United States,1
expa,United States,2
andy-hertzfeld,United States,2
hopeshine-ventures,Thailand,1
darpa,United States,1
new-capital-partners,United States,1
calvin-schlenker,United States,1
gary-ross,United States,1
roy-salame,United States,1
cameron-ring,United States,1
chi-hua-chien,United States,1
chris-kelly,United States,1
doug-atkin,United States,1
duncan-l-niederauer,United States,1
james-hong,United States,1
jay-brown,United States,1
jeff-seibert,United States,1
matthew-ocko,United States,1
mehran-sahami,United States,1
shervin-pishevar,United States,1
steve-garrity,United States,1
arizona-commerce,United States,1
taha-ahmed,United States,1
blue-planet-software,United States,1
table-holdings,United States,1
henry-shao,United States,1
jor-law,United States,1
airport-group,United Kingdom,2
rohan-malhorta,Hong Kong,1
wand-group,China,1
pamela-joseph,United States,1
jefferson-river-capital,United States,1
dadam-game,South Korea,1
keb-hana,South Korea,1
global-financial-group,United States,1
mizuki-inoue,Japan,1
tomokaz-saito,Japan,1
james-sowers,Singapore,1
james-sowers,United States,1
terrence-yang,United States,2
ari-paul,United States,1
jordan-clifford,United States,1
maja-vujinovic,United States,1
line,UAE,1
venture-incubator,Switzerland,1
chubu-electric,Japan,1
daido-lifeinsurance,Japan,1
dave-mc-clure,United States,1
energia-communications,Japan,1
gehan-fathi,United States,1
hankyu-hanshin,Japan,1
konami,Japan,1
matsui-securities,Japan,1
meiji-yasuda,Japan,1
sohgo-security,Japan,1
sumitomo-life,Japan,1
grace-wong,United States,1
ben-rubin,United States,1
abraham-cambridge,South Africa,1
jim-breyer,United States,2
jonah-goodhart,United States,1
kevin-gould,United States,1
nasir-jones,United States,1
noah-goodhart,United States,1
ronnie-lott,United States,1
frank-productions,United States,1
easme-eu-executive-agency-for-smes,United Kingdom,2
dtac-accelerate,Thailand,1
lee-linden,United States,2
aston-motes,United States,1
christina-brodbeck,United States,1
jack-smith,United States,1
james-smith,United States,1
james-tamplin,United States,1
mike-einziger,United States,1
paul-mckellar,United States,1
sumon-sadhu,United States,1
trip-adler,United States,1
pankaj-shah,Argentina,1
pato-jutard,Argentina,1
lilith-games,United States,1
jonathan-zweig,United States,3
wework-creator-fund,United States,1
kelly-ford,United States,1
marcus-mosen,United States,1
hari-agarwal,United States,1
najeeb-khan,United States,1
tracy-graham,United States,1
wendy-white,United States,1
cedarpoint-investments,United States,1
andrei-dragos,United States,1
eric-larcheveque,France,2
david-aho,United States,1
frank-fiore,United States,1
mike-novogratz,United States,1
kingsley-advani,United States,3
jeffrey-tarrant,United Kingdom,1
jeffrey-tarrant,United States,1
bicameral-ventures,Canada,1
ashley-cooper,United Kingdom,1
paul-teather,United Kingdom,1
phil-buck,United Kingdom,1
brian-armstrong,United States,3
nicki-minaj,United Kingdom,1
tiesto,United Kingdom,1
william-adams,United Kingdom,1
50-cent,United States,1
asap-rocky,United States,1
carmelo--anthony,United States,1
jared-morgenstern,United States,1
kyrie-irving,United States,1
brian-norgard,United States,1
brian-sugar,United States,1
etoro,United Kingdom,1
david-stern,United States,1
garret-camp,United States,1
jvp-cyber,United States,1
government-of-canada,Canada,1
alistair-milne,France,1
bertand-diard,France,1
sebastien-lucas,France,1
yves-weisselberger,France,1
jean-david-blanc,Israel,1
jonathan-smith,Israel,1
pierre-kosciusko-morizet,Israel,1
regulatory-fincancial,United Kingdom,1
tamedia,Switzerland,1
smart-contract,United States,1
andrew-clark,Canada,1
someren-capital,Canada,1
mit-delta,United States,1
millenium-blockchain,United States,2
albert-ni,United States,1
chance-du,United States,1
mick-hagen,United States,1
ronald-cohen,Israel,1
nathan-blecharczyk,United States,1
komura-fujio,Japan,2
fastforward,United States,1
noris-capital,China,1
daniel-masters,United Kingdom,1
china-chengxin,Singapore,1
wilhelm-taht,Hong Kong,1
dera-game,Japan,1
dream-link,Japan,1
tanguy-chau,United States,1
vijay-pandurangan,United States,1
warren-hogarth,United States,1
christian-schulte,United Kingdom,1
stephen-russell,United Kingdom,1
brian-spaly,United States,1
feng-li,United States,1
michael-komaransky,United States,1
sebastian-zhou,United States,1
versorgungswerk-zahnarztekammer-berlin,Germany,1
gil-penchina,United States,1
jeffrey-roh,United States,1
paul-buchheit,United States,1
randy-hana,United States,1
tony-chen,United States,1
amr-shady,United States,2
ben-orthlieb,United States,1
youssri-helmy,United States,1
josh-nussbaum,United States,1
josh-stech,United States,1
tyler-gaffney,United States,1
david-sacks,United States,2
jcqueline-reses,United States,1
bradburnham,United States,1
auren-hoffman,United States,1
tod-sacerdoti,United States,1
greg-kidd,United States,1
mattias-ljungman,United Kingdom,1
joe-caruso,United States,1
michael-dornbrook,United States,1
tom-williams,United States,1
ty-danco,United States,1
walt-winshall,United States,1
virgin-group,Georgia,1
virgin-group,United Kingdom,1
ba-partners,South Korea,1
philipp-cottier,Switzerland,2
adrian-locher,Switzerland,1
daniel-gutenberg,Switzerland,1
myke-naef,Switzerland,1
cameron-dallas,United States,1
ndamukong-suh,United States,1
makoto-takano,Japan,1
mt-partners,Japan,1
denis-shulakov,Switzerland,1
marius-messerli,Switzerland,1
markus-rinderer,Switzerland,1
stephane-pictet,Switzerland,1
mohamed-azab,United States,1
david-lee-kuo-chuen,Singapore,1
lon-wong,Singapore,1
blockchain-partners-korea,United States,1
jed-mccaleb,United States,1
michael-arrington,United States,1
jyri-engestrom,United States,1
richard-muirhead,United States,1
steven-nerayoff,Argentina,1
julian-sarokin,Singapore,1
julian-sarokin,Switzerland,1
andreas-schwartz,Singapore,1
eric-nadalin,United Kingdom,1
tony-jamous,United Kingdom,1
asteria-japan,Japan,1
mike-whelan,United States,1
evgeny-medvednikov,United States,1
igor-shirokov,United States,1
michael-shtepman,United States,1
xiaolai-li,Ireland,1
xiaolai-li,Singapore,1
shanti-bergel,United States,1
granite-ventures,United States,4
ruigang-li,United States,1
alexsis-de-raadt-st-james,United Kingdom,1
henok-tekle,United States,1
uea-exchange,UAE,1
anthony-di-iorio,Argentina,1
anthony-di-iorio,Singapore,1
astra-romana,Switzerland,1
centrica,Switzerland,1
engie,Switzerland,1
jinjiang,China,1
sempra-energy,Switzerland,1
jason-rubin,United States,1
jonathan-kraft,United States,1
justin-yoshimura,United States,1
quincy-smith,United States,1
skip-paul,United States,1
alexander-muller,Germany,1
andreas-bodczek,Germany,1
janis-zech,Germany,1
sekip-can-gokalp,Germany,1
dcms,United Kingdom,1
joe-montana,United States,1
klaas-kersting,Liechtenstein,1
star-xu,Singapore,1
freakout-holdings,Japan,1
kal-vepuri,United States,1
tokyo-electric,United States,1
constantin-media,United States,1
highlight-communications,United States,1
gordon-cheng,United States,1
china-canada,United States,1
robert-kirby,Australia,1
akira-takashima,Japan,1
tadasu-nakamura,Japan,1
takimoto-tetsufumi,Japan,1
watanabe-nobuhiko,Japan,1
will-herman,United States,1
arara,Japan,1
moshe-hogeg,Switzerland,1
daniel-kjellen,United States,1
eric-solis,United States,1
michael-choupak,United States,2
batara-eto,Canada,1
european-union,Denmark,2
matt-mullenweg,India,1
houqian-touzi,China,1
amit-jindal,India,1
arjun-handa,India,1
nagendra-chaudhary,India,1
octavio-herrera,United States,1
randy-saaf,United States,1
adam-draper,United States,1
brian-totty,United States,1
russell-siegelman,United States,1
max-levchin,Gibraltar,1
max-levchin,United States,1
alexis-berthoud,United Kingdom,1
bruce-fenton,United Kingdom,1
michael-terpin,United Kingdom,1
jan-rezab,Czech Republic,1
saud-al,United States,1
christian-vollmann,Germany,1
felix-jahn,Germany,1
florian-heinemann,Germany,1
uwe-horstmann,Germany,1
joe-maristela,Philippines,1
j-trust-co-ltd,Japan,1
avatar-capital,United States,1
barry-silbert,Argentina,1
barry-silbert,South Korea,1
barry-silbert,United Kingdom,1
martin-wattin,Sweden,1
bobby-goodlatte,United States,1
tianyi-chuangtou,China,1
ashar-aziz,United States,1
atiq-raza,United States,1
pierre-lamond,United States,1
steve-case,United States,1
bobby-lee,United States,1
bill-mckiernan,United Kingdom,1
carl-pascarella,United Kingdom,1
jack-mcdonnell,United Kingdom,1
stuart-peterson,United Kingdom,1
albert-serrano,Spain,1
cesar-tanarro,Spain,1
gonzalo-ruiz,Spain,1
hubert-walentynowicz,Spain,1
mariano-olmeda,Spain,1
seedsyndicates,Spain,1
james-pallotta,United States,1
bob-dykes,Netherlands,1
lars-rasmussen,Netherlands,1
amit-jhawar,United Kingdom,1
nat-brown,United Kingdom,1
rafael-corrales,United Kingdom,1
james-joaquin,United States,1
pietro-dova,South Korea,2
yuri-milner,Canada,1
yuri-milner,Gibraltar,1
eric-hahn,United States,1
jeff-skoll,United States,1
jonathan-teo,Netherlands,1
chol-hwan-kim,South Korea,1
leonard-schrank,United States,1
michele-burns,United States,1
michael-yang,South Korea,1
bevan-clark,United Kingdom,1
guy-king,United Kingdom,1
rob-murray,United Kingdom,1
torsten-hoffmann,United Kingdom,1
silverblue,South Korea,1
karlin-ventures,United States,1
tom-ryan,United States,1
jonathan-abrams,United States,1
alex-fedosseev,United States,1
jimmy-furland,Georgia,1
jimmy-furland,United States,1
shakil-khan,Georgia,1
trevor-blackwell,United States,1
jonathan-kolber,United Kingdom,1
riskrewarder,United Kingdom,1
david-szekely,United Kingdom,1
steven-fingerhood,United States,1
hope-taitz,United States,1
seedinvest,United States,1
guy-young,Australia,2
raydium,United States,2
raydium,Australia,1
raydium,China,1
raydium,Vietnam,1
eldar-tuvey,United Kingdom,1
coinbureau,United States,1
sequoia-heritage,Senegal,1
sequoia-heritage,United States,1
plus-capital,United States,1
kenetic-capital,United States,9
kenetic-capital,Hong Kong,3
kenetic-capital,United Kingdom,2
kenetic-capital,Australia,1
kenetic-capital,Israel,1
kenetic-capital,Poland,1
kamunting-street,Canada,1
evan-cheng,United States,3
fis,United States,2
fis,United Kingdom,1
amir-bandeali,United States,1
anatoly-yakovenko,United States,7
anatoly-yakovenko,Switzerland,2
anatoly-yakovenko,British Virgin Islands,1
anatoly-yakovenko,Canada,1
anatoly-yakovenko,Israel,1
anatoly-yakovenko,Japan,1
lauren-selig,United States,1
joris-delanoue,United States,1
international-finance-corporation,Philippines,4
silicon-valley-bank,United States,5
silicon-valley-bank,United Kingdom,1
queenie-wu,United States,1
jonathan-padilla,United States,1
david-lee,United States,2
david-lee,Singapore,1
david-lee,South Korea,1
htc,United States,2
htc,Singapore,1
htc,Taiwan,1
astrax-capital,India,1
fission-capital,United States,2
fission-capital,Switzerland,1
alexandra-wilkis-wilson,United States,2
radek-ostrowski,Singapore,1
graceb,United Kingdom,1
pldt,Philippines,5
john-knopf,United States,1
hunt-ventures,United States,1
