fund_slug,tag,count,percent
raymond-tonsing,Social Network,1,33.33
jeremy-welch,Security,1,100.0
jim-posen,Security,1,100.0
john-johnson,Security,1,100.0
patryk-adas,Security,1,100.0
steve-klebnoff,Security,1,100.0
will-warren,Security,1,100.0
andres-garcia,Marketplace,1,20.0
andres-garcia,Mobile,1,20.0
andres-garcia,NFT elements,1,20.0
andres-garcia,Payments,1,20.0
andres-garcia,Wallet,1,20.0
jordi-hays,Marketplace,1,20.0
jordi-hays,Mobile,1,20.0
jordi-hays,NFT elements,1,20.0
jordi-hays,Payments,1,20.0
jordi-hays,Wallet,1,20.0
feng-liu,BOB Ecosystem,1,33.33
feng-liu,DEX,1,33.33
feng-liu,Wallet,1,33.33
lars-seier,Privacy,1,50.0
lars-seier,Staking,1,50.0
openner,Play to Earn (P2E),1,50.0
openner,Sports,1,50.0
evanbogart,Metaverse,1,50.0
evanbogart,Music,1,50.0
rahilla,Metaverse,1,50.0
rahilla,Music,1,50.0
noah-jessop,DAO,2,25.0
noah-jessop,Cross-Chain,1,12.5
noah-jessop,Decentralized Application (dApp),1,12.5
noah-jessop,Governance,1,12.5
noah-jessop,Payments,1,12.5
noah-jessop,Privacy,1,12.5
noah-jessop,Staking,1,12.5
gregory-rocco,Data Service,1,16.67
gregory-rocco,Developer Tools,1,16.67
gregory-rocco,Privacy,1,16.67
gregory-rocco,Security,1,16.67
gregory-rocco,Tax & Accounting,1,16.67
gregory-rocco,Wallet,1,16.67
tom-trowbridge,Privacy,1,33.33
tom-trowbridge,Security,1,33.33
tom-trowbridge,Wallet,1,33.33
baptiste,Privacy,1,50.0
baptiste,Security,1,50.0
chjango,Bridge,1,100.0
cristian-strat,Bridge,1,100.0
dimiandre,Bridge,1,100.0
eshan_shetty,Bridge,1,100.0
faizan-j-khan,Privacy,1,50.0
faizan-j-khan,Security,1,50.0
frances-haugen,Privacy,1,50.0
frances-haugen,Security,1,50.0
jacob-gadikian,Bridge,1,100.0
jake-hartnell,Bridge,1,100.0
jon-charbonneau,Bridge,1,100.0
josh-goldfarb,Privacy,1,50.0
josh-goldfarb,Security,1,50.0
josh-schlisserman,Bridge,1,100.0
lfeld,Privacy,1,50.0
lfeld,Security,1,50.0
somemikesena,Privacy,1,50.0
somemikesena,Security,1,50.0
stefaan-vervaet,Privacy,1,50.0
stefaan-vervaet,Security,1,50.0
thyborg,Bridge,1,100.0
tristan-harris,Privacy,1,50.0
tristan-harris,Security,1,50.0
ryanli_me,Privacy,1,50.0
ryanli_me,Security,1,50.0
rich-kleiman,Metaverse,1,25.0
rich-kleiman,Mobile,1,25.0
rich-kleiman,Play to Earn (P2E),1,25.0
rich-kleiman,Sports,1,25.0
shanna-tellerman,NFT elements,1,50.0
shanna-tellerman,Social Network,1,50.0
chris-mccann,Lending,4,26.67
chris-mccann,Data Service,2,13.33
chris-mccann,Decentralized Application (dApp),2,13.33
chris-mccann,DEX,2,13.33
chris-mccann,Staking,2,13.33
chris-mccann,Yield Farming,2,13.33
chris-mccann,Oracle,1,6.67
david-helgason,Mobile,1,20.0
david-helgason,Payments,1,20.0
david-helgason,Play to Earn (P2E),1,20.0
david-helgason,Social Network,1,20.0
david-helgason,Wallet,1,20.0
jill-gunter,Data Service,1,20.0
jill-gunter,Lending,1,20.0
jill-gunter,Social Network,1,20.0
jill-gunter,Tax & Accounting,1,20.0
jill-gunter,Treasury Management,1,20.0
mitchell-amador,DAO,1,20.0
mitchell-amador,Data Service,1,20.0
mitchell-amador,Governance,1,20.0
mitchell-amador,Prediction Markets,1,20.0
mitchell-amador,Tax & Accounting,1,20.0
nikhil-gopalani,Artificial Intelligence (AI),1,20.0
nikhil-gopalani,Data Service,1,20.0
nikhil-gopalani,Marketplace,1,20.0
nikhil-gopalani,Music,1,20.0
nikhil-gopalani,Tax & Accounting,1,20.0
bogomil-balkansky,Social Network,1,100.0
darcy-coolican,Data Service,1,50.0
darcy-coolican,Tax & Accounting,1,50.0
eric-schmidt,Payments,1,50.0
eric-schmidt,Security,1,50.0
lukas-schor,Data Service,1,50.0
lukas-schor,Tax & Accounting,1,50.0
sima-gandhi,Data Service,1,50.0
sima-gandhi,Tax & Accounting,1,50.0
vikram-pandit,Payments,1,50.0
vikram-pandit,Security,1,50.0
the-raba-partnership,Exchange Aggregator,1,33.33
the-raba-partnership,Payments,1,33.33
the-raba-partnership,Wallet,1,33.33
alex-wilson,Exchange Aggregator,1,50.0
alex-wilson,Wallet,1,50.0
jon-weiner,Exchange Aggregator,1,50.0
jon-weiner,Wallet,1,50.0
pat-duffy,Exchange Aggregator,1,50.0
pat-duffy,Wallet,1,50.0
siddharth-menon,Metaverse,1,25.0
siddharth-menon,NFT elements,1,25.0
siddharth-menon,Play to Earn (P2E),1,25.0
siddharth-menon,Privacy,1,25.0
alex-chung,Metaverse,1,25.0
alex-chung,Mobile,1,25.0
alex-chung,NFT elements,1,25.0
alex-chung,Play to Earn (P2E),1,25.0
shayne-coplan,Music,2,100.0
bill-crowley,Payments,1,100.0
disco-fries,Music,1,100.0
joe-zadeh,Music,1,100.0
lisa-shields,Payments,1,100.0
louis-bell,Music,1,100.0
mark-manginelli,Metaverse,1,50.0
mark-manginelli,Music,1,50.0
wyclef-jean,Music,1,100.0
honey-ogundeyi,Exchange Aggregator,1,33.33
honey-ogundeyi,Payments,1,33.33
honey-ogundeyi,Wallet,1,33.33
zachary-perret,API,1,50.0
zachary-perret,Data Service,1,50.0
andra-nicolau,DAO,1,14.29
andra-nicolau,DEX,1,14.29
andra-nicolau,Governance,1,14.29
andra-nicolau,Lending,1,14.29
andra-nicolau,Prediction Markets,1,14.29
andra-nicolau,Staking,1,14.29
andra-nicolau,Yield Farming,1,14.29
bo_shao,DAO,1,100.0
real-deal-guild,NFT elements,2,28.57
real-deal-guild,Play to Earn (P2E),2,28.57
real-deal-guild,Governance,1,14.29
real-deal-guild,Metaverse,1,14.29
real-deal-guild,Racing,1,14.29
connor-lin,DEX,1,25.0
connor-lin,Lending,1,25.0
connor-lin,Staking,1,25.0
connor-lin,Yield Farming,1,25.0
dan-houser,Gaming Studio,1,100.0
kepler-atvanguard,DEX,1,25.0
kepler-atvanguard,Lending,1,25.0
kepler-atvanguard,Staking,1,25.0
kepler-atvanguard,Yield Farming,1,25.0
potter-li,Data Service,1,100.0
witherblock,DEX,1,25.0
witherblock,Lending,1,25.0
witherblock,Staking,1,25.0
witherblock,Yield Farming,1,25.0
yan-xin,Data Service,1,100.0
hanmiglobal,Portfolio Management,1,100.0
kica,Portfolio Management,1,100.0
chun-yang-hyun,Developer Tools,1,14.29
chun-yang-hyun,Governance,1,14.29
chun-yang-hyun,Layer 1 (L1),1,14.29
chun-yang-hyun,Mobile,1,14.29
chun-yang-hyun,Proof of Stake (PoS),1,14.29
chun-yang-hyun,Staking,1,14.29
chun-yang-hyun,Wallet,1,14.29
ashish-tiwari,Security,1,100.0
ck-vishwakarma,Security,1,100.0
daniel-ari-friedman,Security,1,100.0
keith-grossman,Play to Earn (P2E),2,50.0
keith-grossman,Metaverse,1,25.0
keith-grossman,VR/AR,1,25.0
mariano-conti,LSDfi,3,21.43
mariano-conti,Decentralized Application (dApp),2,14.29
mariano-conti,Governance,2,14.29
mariano-conti,NFT elements,2,14.29
mariano-conti,Social Media,2,14.29
mariano-conti,Staking,2,14.29
mariano-conti,AMM,1,7.14
jamis-johnson,DAO,1,14.29
jamis-johnson,Decentralized Application (dApp),1,14.29
jamis-johnson,Launchpad,1,14.29
jamis-johnson,Messenger,1,14.29
jamis-johnson,Mobile,1,14.29
jamis-johnson,NFT elements,1,14.29
jamis-johnson,Social Network,1,14.29
nemo-ventures,AMM,1,14.29
nemo-ventures,Decentralized Application (dApp),1,14.29
nemo-ventures,DEX,1,14.29
nemo-ventures,Layer 2 (L2),1,14.29
nemo-ventures,LSDfi,1,14.29
nemo-ventures,Perpetuals,1,14.29
nemo-ventures,Portfolio Management,1,14.29
joseph-lacob,API,1,50.0
joseph-lacob,Smart Contract Platform,1,50.0
david-baszucki,NFT elements,1,100.0
sebastian-knutsson,NFT elements,2,66.67
sebastian-knutsson,Music,1,33.33
accelerator-investments-llc,Artificial Intelligence (AI),1,100.0
henry-ault,NFT elements,1,100.0
hepmil-group,Metaverse,1,33.33
hepmil-group,NFT elements,1,33.33
hepmil-group,Play to Earn (P2E),1,33.33
jason-zeng,Digital Identity,1,100.0
plural,NFT elements,1,100.0
riccardo-zacconi,NFT elements,1,100.0
ricky-ow,Metaverse,1,33.33
ricky-ow,NFT elements,1,33.33
ricky-ow,Play to Earn (P2E),1,33.33
charles-smith,NFT elements,2,33.33
charles-smith,Collectibles,1,16.67
charles-smith,DAO,1,16.67
charles-smith,Marketplace,1,16.67
charles-smith,Yield Farming,1,16.67
jake-chervinsky,Collectibles,1,14.29
jake-chervinsky,DAO,1,14.29
jake-chervinsky,Data Service,1,14.29
jake-chervinsky,DePIN,1,14.29
jake-chervinsky,Internet of Things (IoT),1,14.29
jake-chervinsky,Marketplace,1,14.29
jake-chervinsky,NFT elements,1,14.29
keyboard-monkey,Marketplace,3,30.0
keyboard-monkey,NFT elements,3,30.0
keyboard-monkey,Coin50 Index,1,10.0
keyboard-monkey,Collectibles,1,10.0
keyboard-monkey,NFT lending,1,10.0
keyboard-monkey,US Coins,1,10.0
charles-st-louis,Collectibles,1,33.33
charles-st-louis,Marketplace,1,33.33
charles-st-louis,NFT elements,1,33.33
dilip-das,Collectibles,1,33.33
dilip-das,Marketplace,1,33.33
dilip-das,NFT elements,1,33.33
tieshun-roquerre,Collectibles,1,33.33
tieshun-roquerre,Marketplace,1,33.33
tieshun-roquerre,NFT elements,1,33.33
armani-ferrante,Grayscale Research Top 20,1,33.33
armani-ferrante,LSDfi,1,33.33
armani-ferrante,US Coins,1,33.33
yan-wu,CEX,1,50.0
yan-wu,Portfolio Management,1,50.0
jing-wang,Creator Economy,1,20.0
jing-wang,Marketplace,1,20.0
jing-wang,Messenger,1,20.0
jing-wang,Music,1,20.0
jing-wang,zk-Proofs (ZKP),1,20.0
lucas-vogelsang,Layer 2 (L2),1,50.0
lucas-vogelsang,zk-Proofs (ZKP),1,50.0
marvin-ammori,Data Service,1,25.0
marvin-ammori,Layer 2 (L2),1,25.0
marvin-ammori,Trading Strategies,1,25.0
marvin-ammori,zk-Proofs (ZKP),1,25.0
binny-bansal,Play to Earn (P2E),3,42.86
binny-bansal,Digital Identity,2,28.57
binny-bansal,Marketplace,1,14.29
binny-bansal,NFT elements,1,14.29
olivier-pomel,API,1,100.0
benny-giang,NFT elements,2,33.33
benny-giang,Art,1,16.67
benny-giang,Digital Identity,1,16.67
benny-giang,Marketplace,1,16.67
benny-giang,Social Network,1,16.67
daniel-hwang,NFT elements,2,40.0
daniel-hwang,Digital Identity,1,20.0
daniel-hwang,Marketplace,1,20.0
daniel-hwang,Social Network,1,20.0
yele-bademosi,DAO,1,25.0
yele-bademosi,Digital Identity,1,25.0
yele-bademosi,NFT elements,1,25.0
yele-bademosi,Social Network,1,25.0
ayoonity,Digital Identity,1,33.33
ayoonity,NFT elements,1,33.33
ayoonity,Social Network,1,33.33
desmond-lim,Digital Identity,1,33.33
desmond-lim,NFT elements,1,33.33
desmond-lim,Social Network,1,33.33
dogemos,Digital Identity,1,33.33
dogemos,NFT elements,1,33.33
dogemos,Social Network,1,33.33
dsrvlabs_jiyun,Digital Identity,1,33.33
dsrvlabs_jiyun,NFT elements,1,33.33
dsrvlabs_jiyun,Social Network,1,33.33
herbiefu,Digital Identity,1,33.33
herbiefu,NFT elements,1,33.33
herbiefu,Social Network,1,33.33
kyu-lee,Digital Identity,1,33.33
kyu-lee,NFT elements,1,33.33
kyu-lee,Social Network,1,33.33
luball13,Digital Identity,1,33.33
luball13,NFT elements,1,33.33
luball13,Social Network,1,33.33
antoni-zolciak,Digital Identity,1,100.0
matthew-niemerg,Digital Identity,1,100.0
emilie-choi,API,1,20.0
emilie-choi,Cross-Chain,1,20.0
emilie-choi,Data Service,1,20.0
emilie-choi,NFT elements,1,20.0
emilie-choi,Security,1,20.0
ian-hogarth,Layer 2 (L2),1,50.0
ian-hogarth,Metaverse,1,50.0
tom-blomfield,Digital Identity,1,33.33
tom-blomfield,Metaverse,1,33.33
tom-blomfield,Privacy,1,33.33
bjorn-wagner,Move to Earn (M2E),1,50.0
bjorn-wagner,Wallet,1,50.0
gordon-wintrob,API,1,25.0
gordon-wintrob,Cross-Chain,1,25.0
gordon-wintrob,Data Service,1,25.0
gordon-wintrob,NFT elements,1,25.0
raza-beig,Art,1,33.33
raza-beig,E-commerce,1,33.33
raza-beig,Marketplace,1,33.33
hend-al-qassemi,Art,1,33.33
hend-al-qassemi,E-commerce,1,33.33
hend-al-qassemi,Marketplace,1,33.33
megan_kaspar,NFT elements,2,40.0
megan_kaspar,Marketplace,1,20.0
megan_kaspar,Social Media,1,20.0
megan_kaspar,VR/AR,1,20.0
sbf-ftx,Artificial Intelligence (AI),1,14.29
sbf-ftx,DAO,1,14.29
sbf-ftx,Digital Identity,1,14.29
sbf-ftx,Layer 2 (L2),1,14.29
sbf-ftx,NFT elements,1,14.29
sbf-ftx,Smart Contract Platform,1,14.29
sbf-ftx,Social Media,1,14.29
anthony-ghosn,Cross-Chain,1,50.0
anthony-ghosn,Privacy,1,50.0
anupammittal,Collectibles,1,16.67
anupammittal,Digital Identity,1,16.67
anupammittal,Education,1,16.67
anupammittal,NFT elements,1,16.67
anupammittal,Play to Earn (P2E),1,16.67
anupammittal,Social Media,1,16.67
dan-bertoli,NFT elements,1,50.0
dan-bertoli,Wallet,1,50.0
markie-wagner,Cross-Chain,1,50.0
markie-wagner,Privacy,1,50.0
theo-marcu,Cross-Chain,1,50.0
theo-marcu,Privacy,1,50.0
amey-mashelkar,Collectibles,1,25.0
amey-mashelkar,Education,1,25.0
amey-mashelkar,NFT elements,1,25.0
amey-mashelkar,Social Media,1,25.0
brendanholtdunn,Artificial Intelligence (AI),1,50.0
brendanholtdunn,Security,1,50.0
jack-conte,Education,1,50.0
jack-conte,Social Network,1,50.0
john1wu,NFT elements,1,50.0
john1wu,Social Media,1,50.0
nikhilkamath,Education,1,50.0
nikhilkamath,Social Network,1,50.0
sandhya-patel,Collectibles,1,25.0
sandhya-patel,Education,1,25.0
sandhya-patel,NFT elements,1,25.0
sandhya-patel,Social Media,1,25.0
saurabh-agarwal,Collectibles,1,25.0
saurabh-agarwal,Education,1,25.0
saurabh-agarwal,NFT elements,1,25.0
saurabh-agarwal,Social Media,1,25.0
tcburning,NFT elements,1,50.0
tcburning,Social Media,1,50.0
kunal-shah,Play to Earn (P2E),2,22.22
kunal-shah,Trading Strategies,2,22.22
kunal-shah,DAO,1,11.11
kunal-shah,Marketplace,1,11.11
kunal-shah,Payments,1,11.11
kunal-shah,Social Network,1,11.11
kunal-shah,Yield Farming,1,11.11
ramakant-sharma,Mobile,1,33.33
ramakant-sharma,Social Network,1,33.33
ramakant-sharma,Trading Strategies,1,33.33
byzgeneral,DAO,1,16.67
byzgeneral,Governance,1,16.67
byzgeneral,Real Yield,1,16.67
byzgeneral,Staking,1,16.67
byzgeneral,Trading Strategies,1,16.67
byzgeneral,Yield Farming,1,16.67
borth-dakota,Mining Solutions,1,100.0
jason-smith,Trading Strategies,1,100.0
joedat-esfahani,Trading Strategies,1,100.0
misir-mahmudov,Trading Strategies,1,100.0
murad-mahmudov,Trading Strategies,1,100.0
will-clemente,Trading Strategies,1,100.0
tatianakoffman,Binance Launchpool,1,20.0
tatianakoffman,CEX,1,20.0
tatianakoffman,Cross-Chain,1,20.0
tatianakoffman,DAO,1,20.0
tatianakoffman,DEX,1,20.0
isaac-zu,NFT elements,2,25.0
isaac-zu,DAO,1,12.5
isaac-zu,Decentralized Application (dApp),1,12.5
isaac-zu,DEX,1,12.5
isaac-zu,Insurance,1,12.5
isaac-zu,Lending,1,12.5
isaac-zu,Wrapped Token,1,12.5
2x1q7f9,DAO,1,33.33
2x1q7f9,LSDfi,1,33.33
2x1q7f9,Wrapped Token,1,33.33
wenhlowskyj,Real Estate,1,100.0
benwohlauer,Real Estate,1,100.0
jin-bae,Mobile,1,33.33
jin-bae,NFT elements,1,33.33
jin-bae,Play to Earn (P2E),1,33.33
julien-glassey,Real Estate,1,100.0
kesar-lun,Real Estate,1,100.0
kim-puthkiry,Real Estate,1,100.0
lee-kok-lim,Real Estate,1,100.0
lee-tseng-yip,Real Estate,1,100.0
max-berger,Real Estate,1,100.0
molika-meas,Real Estate,1,100.0
sou-sethey,Real Estate,1,100.0
sreyphoung,Real Estate,1,100.0
ung-lylay,Real Estate,1,100.0
yasmin-bo,Real Estate,1,100.0
omershlomovits,Privacy,1,100.0
tux-pacific,Privacy,1,100.0
dara-khos,Payments,1,100.0
kirthigareddy,Payments,1,100.0
lakslnarasimhan,Payments,1,100.0
luke-pearson,Oracle,1,33.33
luke-pearson,Smart Contract Platform,1,33.33
luke-pearson,ZK-Rollup,1,33.33
marceloclaure,Payments,1,100.0
maxhkw,Oracle,1,33.33
maxhkw,Smart Contract Platform,1,33.33
maxhkw,ZK-Rollup,1,33.33
ramanathanrv,Payments,1,100.0
alex-smirnov,Governance,2,25.0
alex-smirnov,API,1,12.5
alex-smirnov,Cross-Chain,1,12.5
alex-smirnov,DAO,1,12.5
alex-smirnov,DEX,1,12.5
alex-smirnov,Marketplace,1,12.5
alex-smirnov,Prediction Markets,1,12.5
bzlwang,Layer 2 (L2),2,25.0
bzlwang,Bridge,1,12.5
bzlwang,EVM,1,12.5
bzlwang,LSDfi,1,12.5
bzlwang,Restaking,1,12.5
bzlwang,Smart Contract Platform,1,12.5
bzlwang,Verification,1,12.5
alexandre-arnault,Artificial Intelligence (AI),1,50.0
alexandre-arnault,Metaverse,1,50.0
francesco-george-renzi,Data Service,1,16.67
francesco-george-renzi,DEX,1,16.67
francesco-george-renzi,Leverage Farming,1,16.67
francesco-george-renzi,Margin Trading,1,16.67
francesco-george-renzi,NFT elements,1,16.67
francesco-george-renzi,Yield Aggregator,1,16.67
juliangay,Art,1,25.0
juliangay,DAO,1,25.0
juliangay,Metaverse,1,25.0
juliangay,NFT elements,1,25.0
michael-kong,DEX,1,20.0
michael-kong,Leverage Farming,1,20.0
michael-kong,Margin Trading,1,20.0
michael-kong,Payments,1,20.0
michael-kong,Yield Aggregator,1,20.0
sam-sends,Art,1,25.0
sam-sends,Data Availability,1,25.0
sam-sends,Metaverse,1,25.0
sam-sends,NFT elements,1,25.0
srinivas-nar,Art,1,25.0
srinivas-nar,Metaverse,1,25.0
srinivas-nar,NFT elements,1,25.0
srinivas-nar,Social Network,1,25.0
andy-milenius,DEX,1,25.0
andy-milenius,Leverage Farming,1,25.0
andy-milenius,Margin Trading,1,25.0
andy-milenius,Yield Aggregator,1,25.0
brainjar,DEX,1,25.0
brainjar,Leverage Farming,1,25.0
brainjar,Margin Trading,1,25.0
brainjar,Yield Aggregator,1,25.0
eric-witscher,Art,1,33.33
eric-witscher,Metaverse,1,33.33
eric-witscher,NFT elements,1,33.33
jimmyx0x,Art,1,33.33
jimmyx0x,Metaverse,1,33.33
jimmyx0x,NFT elements,1,33.33
joe-greenstein,Art,1,33.33
joe-greenstein,Metaverse,1,33.33
joe-greenstein,NFT elements,1,33.33
jonathan-mak,Art,1,33.33
jonathan-mak,Metaverse,1,33.33
jonathan-mak,NFT elements,1,33.33
juan-guillen,DEX,1,25.0
juan-guillen,Leverage Farming,1,25.0
juan-guillen,Margin Trading,1,25.0
juan-guillen,Yield Aggregator,1,25.0
ken-cron,Art,1,33.33
ken-cron,Metaverse,1,33.33
ken-cron,NFT elements,1,33.33
loic-roze,DEX,1,25.0
loic-roze,Leverage Farming,1,25.0
loic-roze,Margin Trading,1,25.0
loic-roze,Yield Aggregator,1,25.0
mathieu-nouzareth,Digital Identity,1,100.0
nick-avramov,DEX,1,25.0
nick-avramov,Leverage Farming,1,25.0
nick-avramov,Margin Trading,1,25.0
nick-avramov,Yield Aggregator,1,25.0
nicolas-remond,DEX,1,25.0
nicolas-remond,Leverage Farming,1,25.0
nicolas-remond,Margin Trading,1,25.0
nicolas-remond,Yield Aggregator,1,25.0
nopjia,Art,1,33.33
nopjia,Metaverse,1,33.33
nopjia,NFT elements,1,33.33
osama-khan,Art,1,33.33
osama-khan,Metaverse,1,33.33
osama-khan,NFT elements,1,33.33
tinie-tempah,Art,1,50.0
tinie-tempah,Marketplace,1,50.0
wil-barnes,DEX,1,25.0
wil-barnes,Leverage Farming,1,25.0
wil-barnes,Margin Trading,1,25.0
wil-barnes,Yield Aggregator,1,25.0
wilson-lee,Digital Identity,1,100.0
julia-lipton,DAO,2,25.0
julia-lipton,Art,1,12.5
julia-lipton,Data Service,1,12.5
julia-lipton,Messenger,1,12.5
julia-lipton,Portfolio Management,1,12.5
julia-lipton,Proof of Stake (PoS),1,12.5
julia-lipton,Wallet,1,12.5
avichal-garg,Bitcoin Scaling,1,25.0
avichal-garg,DAO,1,25.0
avichal-garg,Payments,1,25.0
avichal-garg,Wrapped Token,1,25.0
maninderg13,Art,1,25.0
maninderg13,DAO,1,25.0
maninderg13,Digital Identity,1,25.0
maninderg13,Metaverse,1,25.0
matteo-franceschetti,DAO,1,33.33
matteo-franceschetti,Education,1,33.33
matteo-franceschetti,Trading Strategies,1,33.33
sanat-rao,DAO,1,33.33
sanat-rao,Payments,1,33.33
sanat-rao,Yield Farming,1,33.33
aakash-kumar,DAO,1,33.33
aakash-kumar,Mobile,1,33.33
aakash-kumar,Wallet,1,33.33
amber-atherton,Metaverse,1,50.0
amber-atherton,Payments,1,50.0
jack-altman,Data Service,1,100.0
kunal-bahl,DAO,1,25.0
kunal-bahl,Marketplace,1,25.0
kunal-bahl,NFT elements,1,25.0
kunal-bahl,Play to Earn (P2E),1,25.0
nakul-gupta,Collectibles,1,33.33
nakul-gupta,DAO,1,33.33
nakul-gupta,Social Network,1,33.33
rahul-rai,DAO,1,50.0
rahul-rai,Payments,1,50.0
rohit-bansal,DAO,1,25.0
rohit-bansal,Marketplace,1,25.0
rohit-bansal,NFT elements,1,25.0
rohit-bansal,Play to Earn (P2E),1,25.0
tracheopteryx,AMM,1,33.33
tracheopteryx,DAO,1,33.33
tracheopteryx,Yield Farming,1,33.33
vardhanvaibhav,DAO,2,100.0
abhishekpatiil,DAO,1,100.0
aerikstrup,DAO,1,100.0
amiya-pathak,DAO,1,100.0
andrew-spellman,Education,1,100.0
andy-weissman,Metaverse,1,100.0
advani-anil,DAO,1,100.0
awarikoo,DAO,1,100.0
ashrayIyengar,DAO,1,100.0
brent-saunders,Education,1,100.0
chris-cantino,Art,1,50.0
chris-cantino,DAO,1,50.0
clement-hugbo,Sports,1,50.0
clement-hugbo,Yield Farming,1,50.0
colin-anderson,Education,1,100.0
dean-carlson,DAO,1,100.0
giridhar-malpani,DAO,1,100.0
ian-rogers,Metaverse,1,100.0
jithendra-vepa,DAO,1,100.0
lukas-vogel,DAO,1,100.0
manish-agarwal,DAO,1,100.0
marty-bell,Art,1,50.0
marty-bell,DAO,1,50.0
mrigankpattnaik,DAO,1,100.0
mukul-chaware,DAO,1,100.0
narendra-rathi,DAO,1,100.0
nrjkhandelwal,DAO,1,100.0
peter-kisadha,Sports,1,50.0
peter-kisadha,Yield Farming,1,50.0
piyush-jain,DAO,1,100.0
puneetiitm,DAO,1,100.0
rohan-vijay,DAO,1,100.0
shivassangwan,DAO,1,100.0
simoncd2,DAO,1,100.0
suryansh-kumar,DAO,1,100.0
swapnil-jain,DAO,1,100.0
udayan-walvekar,DAO,1,100.0
varun-khurana,DAO,1,100.0
vishal-gupta,DAO,1,100.0
anush-amin,Marketplace,1,100.0
eric-moe,Decentralized Application (dApp),1,50.0
eric-moe,Developer Tools,1,50.0
humera-afzal,Artificial Intelligence (AI),1,50.0
humera-afzal,Education,1,50.0
ritu-narayan,Artificial Intelligence (AI),1,50.0
ritu-narayan,Education,1,50.0
rahul-sethuram,API,1,50.0
rahul-sethuram,Cross-Chain,1,50.0
mai-vu-minh,Metaverse,1,33.33
mai-vu-minh,NFT elements,1,33.33
mai-vu-minh,Play to Earn (P2E),1,33.33
hironao-kunimitsu,DAO,1,14.29
hironao-kunimitsu,Gaming Guild,1,14.29
hironao-kunimitsu,Governance,1,14.29
hironao-kunimitsu,Insurance,1,14.29
hironao-kunimitsu,Play to Earn (P2E),1,14.29
hironao-kunimitsu,Staking,1,14.29
hironao-kunimitsu,Yield Farming,1,14.29
hiroyuki-miyake,Gaming Guild,1,50.0
hiroyuki-miyake,Play to Earn (P2E),1,50.0
leli-capital,Privacy,1,100.0
richard-jun,Mobile,1,50.0
richard-jun,Portfolio Management,1,50.0
yuanqi-capital,Privacy,1,100.0
utsav-somani,DAO,1,33.33
utsav-somani,Decentralized Application (dApp),1,33.33
utsav-somani,Tax & Accounting,1,33.33
1947rise,NFT elements,1,33.33
1947rise,Sports,1,33.33
1947rise,Tax & Accounting,1,33.33
navin-gupta,Portfolio Management,1,50.0
navin-gupta,Tax & Accounting,1,50.0
bendavey,Decentralized Application (dApp),1,50.0
bendavey,Payments,1,50.0
mainardonardis,Decentralized Application (dApp),1,50.0
mainardonardis,Payments,1,50.0
phil-rubin,Decentralized Application (dApp),1,50.0
phil-rubin,Payments,1,50.0
siddharth-malik,Tax & Accounting,1,100.0
federico-ghizzoni,Mobile,1,33.33
federico-ghizzoni,Payments,1,33.33
federico-ghizzoni,Wallet,1,33.33
Ivshti,Lending,2,25.0
Ivshti,DAO,1,12.5
Ivshti,Governance,1,12.5
Ivshti,Marketplace,1,12.5
Ivshti,Metaverse,1,12.5
Ivshti,NFT elements,1,12.5
Ivshti,Staking,1,12.5
