range,percentage,min,max,fund_slug
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,zeta-markets
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zeta-markets
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zeta-markets
"$50,000,000+",0.0,50000000,,zeta-markets
"$0 - $1,000,000",0.0,0,1000000.0,hanaco-venture
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,hanaco-venture
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hanaco-venture
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,hanaco-venture
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hanaco-venture
"$50,000,000+",50.0,50000000,,hanaco-venture
"$0 - $1,000,000",100.0,0,1000000.0,bootnode
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bootnode
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bootnode
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bootnode
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bootnode
"$50,000,000+",0.0,50000000,,bootnode
"$0 - $1,000,000",0.0,0,1000000.0,cyphr
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,cyphr
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cyphr
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cyphr
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cyphr
"$50,000,000+",0.0,50000000,,cyphr
"$0 - $1,000,000",0.0,0,1000000.0,ipx
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ipx
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ipx
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ipx
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ipx
"$50,000,000+",0.0,50000000,,ipx
"$0 - $1,000,000",0.0,0,1000000.0,nazara-technologies
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nazara-technologies
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nazara-technologies
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,nazara-technologies
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nazara-technologies
"$50,000,000+",0.0,50000000,,nazara-technologies
"$0 - $1,000,000",0.0,0,1000000.0,possibilian
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,possibilian
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,possibilian
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,possibilian
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,possibilian
"$50,000,000+",0.0,50000000,,possibilian
"$0 - $1,000,000",0.0,0,1000000.0,weber-investissements
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,weber-investissements
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,weber-investissements
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,weber-investissements
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,weber-investissements
"$50,000,000+",0.0,50000000,,weber-investissements
"$0 - $1,000,000",0.0,0,1000000.0,defi-alliance
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,defi-alliance
"$3,000,000 - $10,000,000",65.0,3000000,10000000.0,defi-alliance
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,defi-alliance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,defi-alliance
"$50,000,000+",5.0,50000000,,defi-alliance
"$0 - $1,000,000",0.0,0,1000000.0,essence-venture-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,essence-venture-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,essence-venture-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,essence-venture-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,essence-venture-capital
"$50,000,000+",0.0,50000000,,essence-venture-capital
"$0 - $1,000,000",0.0,0,1000000.0,metareal-network
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,metareal-network
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,metareal-network
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,metareal-network
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,metareal-network
"$50,000,000+",0.0,50000000,,metareal-network
"$0 - $1,000,000",0.0,0,1000000.0,taurus-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,taurus-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,taurus-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,taurus-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,taurus-ventures
"$50,000,000+",0.0,50000000,,taurus-ventures
"$0 - $1,000,000",100.0,0,1000000.0,topostation
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,topostation
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,topostation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,topostation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,topostation
"$50,000,000+",0.0,50000000,,topostation
"$0 - $1,000,000",0.0,0,1000000.0,fantom-foundation
"$1,000,000 - $3,000,000",57.14,1000000,3000000.0,fantom-foundation
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,fantom-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fantom-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fantom-foundation
"$50,000,000+",14.29,50000000,,fantom-foundation
"$0 - $1,000,000",0.0,0,1000000.0,kitefin-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,kitefin-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kitefin-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kitefin-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kitefin-capital
"$50,000,000+",0.0,50000000,,kitefin-capital
"$0 - $1,000,000",0.0,0,1000000.0,primexm
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,primexm
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,primexm
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,primexm
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,primexm
"$50,000,000+",0.0,50000000,,primexm
"$0 - $1,000,000",0.0,0,1000000.0,unstoppable-domains
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,unstoppable-domains
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,unstoppable-domains
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,unstoppable-domains
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,unstoppable-domains
"$50,000,000+",0.0,50000000,,unstoppable-domains
"$0 - $1,000,000",0.0,0,1000000.0,sisu-game-ventures
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,sisu-game-ventures
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,sisu-game-ventures
"$10,000,000 - $20,000,000",28.57,10000000,20000000.0,sisu-game-ventures
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,sisu-game-ventures
"$50,000,000+",0.0,50000000,,sisu-game-ventures
"$0 - $1,000,000",0.0,0,1000000.0,2b-global
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,2b-global
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,2b-global
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,2b-global
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,2b-global
"$50,000,000+",0.0,50000000,,2b-global
"$0 - $1,000,000",0.0,0,1000000.0,lingfeng-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,lingfeng-capital
"$3,000,000 - $10,000,000",37.5,3000000,10000000.0,lingfeng-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,lingfeng-capital
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,lingfeng-capital
"$50,000,000+",0.0,50000000,,lingfeng-capital
"$0 - $1,000,000",0.0,0,1000000.0,k3-ventures
"$1,000,000 - $3,000,000",14.29,1000000,3000000.0,k3-ventures
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,k3-ventures
"$10,000,000 - $20,000,000",42.86,10000000,20000000.0,k3-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,k3-ventures
"$50,000,000+",14.29,50000000,,k3-ventures
"$0 - $1,000,000",0.0,0,1000000.0,chainforest
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,chainforest
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,chainforest
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chainforest
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,chainforest
"$50,000,000+",0.0,50000000,,chainforest
"$0 - $1,000,000",0.0,0,1000000.0,mindworks-capital
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,mindworks-capital
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,mindworks-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,mindworks-capital
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,mindworks-capital
"$50,000,000+",0.0,50000000,,mindworks-capital
"$0 - $1,000,000",0.0,0,1000000.0,byu-cougar-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,byu-cougar-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,byu-cougar-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,byu-cougar-capital
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,byu-cougar-capital
"$50,000,000+",0.0,50000000,,byu-cougar-capital
"$0 - $1,000,000",0.0,0,1000000.0,craft-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,craft-ventures
"$3,000,000 - $10,000,000",26.67,3000000,10000000.0,craft-ventures
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,craft-ventures
"$20,000,000 - $50,000,000",6.67,20000000,50000000.0,craft-ventures
"$50,000,000+",6.67,50000000,,craft-ventures
"$0 - $1,000,000",0.0,0,1000000.0,day-one-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,day-one-ventures
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,day-one-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,day-one-ventures
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,day-one-ventures
"$50,000,000+",0.0,50000000,,day-one-ventures
"$0 - $1,000,000",0.0,0,1000000.0,disruptive-ai
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,disruptive-ai
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,disruptive-ai
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,disruptive-ai
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,disruptive-ai
"$50,000,000+",0.0,50000000,,disruptive-ai
"$0 - $1,000,000",0.0,0,1000000.0,napster
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,napster
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,napster
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,napster
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,napster
"$50,000,000+",0.0,50000000,,napster
"$0 - $1,000,000",0.0,0,1000000.0,credit-suisse
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,credit-suisse
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,credit-suisse
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,credit-suisse
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,credit-suisse
"$50,000,000+",25.0,50000000,,credit-suisse
"$0 - $1,000,000",0.0,0,1000000.0,arab-bank
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,arab-bank
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,arab-bank
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,arab-bank
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arab-bank
"$50,000,000+",33.33,50000000,,arab-bank
"$0 - $1,000,000",0.0,0,1000000.0,cedar-mundi-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cedar-mundi-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cedar-mundi-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cedar-mundi-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cedar-mundi-ventures
"$50,000,000+",100.0,50000000,,cedar-mundi-ventures
"$0 - $1,000,000",0.0,0,1000000.0,investis
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,investis
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,investis
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,investis
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,investis
"$50,000,000+",100.0,50000000,,investis
"$0 - $1,000,000",0.0,0,1000000.0,c-squared-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,c-squared-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,c-squared-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,c-squared-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,c-squared-ventures
"$50,000,000+",0.0,50000000,,c-squared-ventures
"$0 - $1,000,000",0.0,0,1000000.0,agnitio-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,agnitio-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,agnitio-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,agnitio-capital
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,agnitio-capital
"$50,000,000+",0.0,50000000,,agnitio-capital
"$0 - $1,000,000",5.26,0,1000000.0,wavefinancial
"$1,000,000 - $3,000,000",42.11,1000000,3000000.0,wavefinancial
"$3,000,000 - $10,000,000",36.84,3000000,10000000.0,wavefinancial
"$10,000,000 - $20,000,000",10.53,10000000,20000000.0,wavefinancial
"$20,000,000 - $50,000,000",5.26,20000000,50000000.0,wavefinancial
"$50,000,000+",0.0,50000000,,wavefinancial
"$0 - $1,000,000",0.0,0,1000000.0,konvoy-ventures
"$1,000,000 - $3,000,000",12.5,1000000,3000000.0,konvoy-ventures
"$3,000,000 - $10,000,000",43.75,3000000,10000000.0,konvoy-ventures
"$10,000,000 - $20,000,000",18.75,10000000,20000000.0,konvoy-ventures
"$20,000,000 - $50,000,000",18.75,20000000,50000000.0,konvoy-ventures
"$50,000,000+",6.25,50000000,,konvoy-ventures
"$0 - $1,000,000",0.0,0,1000000.0,alleycorp
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,alleycorp
"$3,000,000 - $10,000,000",80.0,3000000,10000000.0,alleycorp
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alleycorp
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,alleycorp
"$50,000,000+",0.0,50000000,,alleycorp
"$0 - $1,000,000",0.0,0,1000000.0,earlgreycapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,earlgreycapital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,earlgreycapital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,earlgreycapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,earlgreycapital
"$50,000,000+",0.0,50000000,,earlgreycapital
"$0 - $1,000,000",0.0,0,1000000.0,starlaunch
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,starlaunch
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,starlaunch
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,starlaunch
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,starlaunch
"$50,000,000+",0.0,50000000,,starlaunch
"$0 - $1,000,000",50.0,0,1000000.0,inflection-point-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,inflection-point-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,inflection-point-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,inflection-point-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,inflection-point-ventures
"$50,000,000+",0.0,50000000,,inflection-point-ventures
"$0 - $1,000,000",0.0,0,1000000.0,smbc-venture-capital
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,smbc-venture-capital
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,smbc-venture-capital
"$10,000,000 - $20,000,000",28.57,10000000,20000000.0,smbc-venture-capital
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,smbc-venture-capital
"$50,000,000+",0.0,50000000,,smbc-venture-capital
"$0 - $1,000,000",0.0,0,1000000.0,1414ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,1414ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,1414ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,1414ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,1414ventures
"$50,000,000+",0.0,50000000,,1414ventures
"$0 - $1,000,000",0.0,0,1000000.0,itau
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,itau
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,itau
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,itau
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,itau
"$50,000,000+",0.0,50000000,,itau
"$0 - $1,000,000",0.0,0,1000000.0,abies-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,abies-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,abies-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,abies-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,abies-ventures
"$50,000,000+",0.0,50000000,,abies-ventures
"$0 - $1,000,000",0.0,0,1000000.0,pendrell
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pendrell
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,pendrell
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pendrell
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pendrell
"$50,000,000+",0.0,50000000,,pendrell
"$0 - $1,000,000",0.0,0,1000000.0,twin-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,twin-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,twin-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,twin-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,twin-ventures
"$50,000,000+",0.0,50000000,,twin-ventures
"$0 - $1,000,000",0.0,0,1000000.0,wheelhouse-digital-studios
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wheelhouse-digital-studios
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,wheelhouse-digital-studios
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,wheelhouse-digital-studios
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,wheelhouse-digital-studios
"$50,000,000+",0.0,50000000,,wheelhouse-digital-studios
"$0 - $1,000,000",0.0,0,1000000.0,dreamers-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dreamers-vc
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,dreamers-vc
"$10,000,000 - $20,000,000",42.86,10000000,20000000.0,dreamers-vc
"$20,000,000 - $50,000,000",28.57,20000000,50000000.0,dreamers-vc
"$50,000,000+",14.29,50000000,,dreamers-vc
"$0 - $1,000,000",33.33,0,1000000.0,eximius-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,eximius-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,eximius-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,eximius-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,eximius-ventures
"$50,000,000+",0.0,50000000,,eximius-ventures
"$0 - $1,000,000",0.0,0,1000000.0,behind-genius-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,behind-genius-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,behind-genius-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,behind-genius-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,behind-genius-ventures
"$50,000,000+",0.0,50000000,,behind-genius-ventures
"$0 - $1,000,000",0.0,0,1000000.0,arka-venture-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,arka-venture-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,arka-venture-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,arka-venture-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,arka-venture-labs
"$50,000,000+",0.0,50000000,,arka-venture-labs
"$0 - $1,000,000",0.0,0,1000000.0,fortytwo
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,fortytwo
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,fortytwo
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fortytwo
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fortytwo
"$50,000,000+",0.0,50000000,,fortytwo
"$0 - $1,000,000",0.0,0,1000000.0,gsf-fund
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,gsf-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gsf-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gsf-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gsf-fund
"$50,000,000+",0.0,50000000,,gsf-fund
"$0 - $1,000,000",100.0,0,1000000.0,mafatlal-family-office
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mafatlal-family-office
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mafatlal-family-office
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mafatlal-family-office
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mafatlal-family-office
"$50,000,000+",0.0,50000000,,mafatlal-family-office
"$0 - $1,000,000",0.0,0,1000000.0,miraise
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,miraise
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,miraise
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,miraise
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,miraise
"$50,000,000+",0.0,50000000,,miraise
"$0 - $1,000,000",0.0,0,1000000.0,together-fund
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,together-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,together-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,together-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,together-fund
"$50,000,000+",0.0,50000000,,together-fund
"$0 - $1,000,000",0.0,0,1000000.0,ulu-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ulu-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,ulu-ventures
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,ulu-ventures
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,ulu-ventures
"$50,000,000+",16.67,50000000,,ulu-ventures
"$0 - $1,000,000",14.29,0,1000000.0,underscore-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,underscore-vc
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,underscore-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,underscore-vc
"$20,000,000 - $50,000,000",42.86,20000000,50000000.0,underscore-vc
"$50,000,000+",14.29,50000000,,underscore-vc
"$0 - $1,000,000",0.0,0,1000000.0,collective-spark
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,collective-spark
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,collective-spark
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,collective-spark
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,collective-spark
